"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.1395e-15,-5.8336e-15,0,7.5018e-23,0,0,0,0,0,1.469e-12,-5.8407e-13,0,-4.4668e-13,6.0594e-30,-1.354e-29,1.3592e-12,4.1395e-15,-5.8336e-15,0,7.5018e-23,0,0,3.327,0.12423,1.0354,-0.69681,9.4526e-18,-2.1123e-17,3.1806,1.4955,1,0.00247,0.00247,0.00875,1.1097e-05
4.1552e-15,-5.8579e-15,0,7.5326e-23,0,0,0,0,0,1.4673e-12,-5.8401e-13,0,-4.4583e-13,6.1188e-30,-1.3569e-29,1.3578e-12,4.1552e-15,-5.8579e-15,0,7.5326e-23,0,0,3.3225,0.12241,1.0335,-0.6955,9.5453e-18,-2.1168e-17,3.1772,1.4928,1,0.00248,0.00248,0.00875,1.1097e-05
4.171e-15,-5.8821e-15,0,7.5633e-23,0,0,0,0,0,1.4656e-12,-5.8395e-13,0,-4.4499e-13,6.1781e-30,-1.3598e-29,1.3564e-12,4.171e-15,-5.8821e-15,0,7.5634e-23,0,0,3.3179,0.1206,1.0316,-0.69418,9.6379e-18,-2.1212e-17,3.1739,1.49,1,0.00249,0.00249,0.00875,1.1097e-05
4.1867e-15,-5.9064e-15,0,7.5941e-23,0,0,0,0,0,1.4639e-12,-5.8389e-13,0,-4.4414e-13,6.2375e-30,-1.3626e-29,1.355e-12,4.1867e-15,-5.9064e-15,0,7.5941e-23,0,0,3.3134,0.11879,1.0297,-0.69286,9.7305e-18,-2.1257e-17,3.1706,1.4873,1,0.0025,0.0025,0.00875,1.1097e-05
4.2003e-15,-5.935e-15,0,7.6247e-23,0,0,0,0,0,1.4621e-12,-5.8326e-13,0,-4.4387e-13,6.3078e-30,-1.3658e-29,1.3535e-12,4.2003e-15,-5.935e-15,0,7.6247e-23,0,0,3.309,0.1183,1.0282,-0.69244,9.8401e-18,-2.1306e-17,3.1671,1.4852,1,0.00251,0.00251,0.00875,1.1097e-05
4.2138e-15,-5.9637e-15,0,7.6553e-23,0,0,0,0,0,1.4602e-12,-5.8263e-13,0,-4.436e-13,6.3781e-30,-1.369e-29,1.352e-12,4.2138e-15,-5.9637e-15,0,7.6553e-23,0,0,3.3046,0.11782,1.0267,-0.69202,9.9498e-18,-2.1356e-17,3.1636,1.483,1,0.00252,0.00252,0.00875,1.1097e-05
4.2273e-15,-5.9923e-15,-0,7.6858e-23,-3.5267e-38,0,0,0,0,1.4583e-12,-5.8199e-13,0,-4.4333e-13,6.4484e-30,-1.3721e-29,1.3505e-12,4.2273e-15,-5.9923e-15,-0,7.6858e-23,-3.5267e-38,0,3.3001,0.11733,1.0252,-0.69159,1.0059e-17,-2.1405e-17,3.1601,1.4809,1,0.00253,0.00253,0.00875,1.1097e-05
4.2408e-15,-6.0209e-15,0,7.7164e-23,7.0611e-38,0,0,0,0,1.4564e-12,-5.8136e-13,0,-4.4306e-13,6.5186e-30,-1.3753e-29,1.349e-12,4.2408e-15,-6.0209e-15,0,7.7164e-23,7.0611e-38,0,3.2957,0.11685,1.0238,-0.69117,1.0169e-17,-2.1455e-17,3.1566,1.4788,1,0.00254,0.00254,0.00875,1.1097e-05
4.2544e-15,-6.0496e-15,0,7.747e-23,3.5344e-38,0,0,0,0,1.4545e-12,-5.8073e-13,0,-4.4279e-13,6.5889e-30,-1.3785e-29,1.3475e-12,4.2544e-15,-6.0496e-15,0,7.747e-23,3.5344e-38,0,3.2913,0.11636,1.0223,-0.69075,1.0279e-17,-2.1504e-17,3.1531,1.4767,1,0.00255,0.00255,0.00875,1.1097e-05
4.2679e-15,-6.0782e-15,0,7.7776e-23,0,0,0,0,0,1.4526e-12,-5.8009e-13,0,-4.4252e-13,6.6592e-30,-1.3817e-29,1.346e-12,4.2679e-15,-6.0782e-15,0,7.7776e-23,0,0,3.2869,0.11588,1.0208,-0.69033,1.0388e-17,-2.1554e-17,3.1496,1.4745,1,0.00256,0.00256,0.00875,1.1097e-05
4.2814e-15,-6.1068e-15,0,7.8081e-23,3.5421e-38,0,0,0,0,1.4507e-12,-5.7946e-13,0,-4.4225e-13,6.7295e-30,-1.3848e-29,1.3445e-12,4.2814e-15,-6.1068e-15,0,7.8081e-23,3.542e-38,0,3.2825,0.11539,1.0194,-0.6899,1.0498e-17,-2.1603e-17,3.1461,1.4724,1,0.00257,0.00257,0.00875,1.1097e-05
4.2949e-15,-6.1355e-15,0,7.8387e-23,0,0,0,0,0,1.4488e-12,-5.7883e-13,0,-4.4197e-13,6.7997e-30,-1.388e-29,1.343e-12,4.2949e-15,-6.1355e-15,0,7.8387e-23,0,0,3.278,0.11491,1.0179,-0.68948,1.0608e-17,-2.1653e-17,3.1426,1.4703,1,0.00258,0.00258,0.00875,1.1097e-05
4.3085e-15,-6.1641e-15,0,7.8693e-23,0,0,0,0,0,1.4469e-12,-5.782e-13,0,-4.417e-13,6.87e-30,-1.3912e-29,1.3415e-12,4.3085e-15,-6.1641e-15,0,7.8693e-23,0,0,3.2736,0.11442,1.0164,-0.68906,1.0717e-17,-2.1702e-17,3.1391,1.4681,1,0.00259,0.00259,0.00875,1.1097e-05
4.322e-15,-6.1927e-15,0,7.8998e-23,0,0,0,0,0,1.445e-12,-5.7756e-13,0,-4.4143e-13,6.9403e-30,-1.3943e-29,1.34e-12,4.322e-15,-6.1927e-15,0,7.8999e-23,0,0,3.2692,0.11394,1.0149,-0.68864,1.0827e-17,-2.1752e-17,3.1356,1.466,1,0.0026,0.0026,0.00875,1.1097e-05
4.3355e-15,-6.2213e-15,0,7.9304e-23,0,0,0,0,0,1.4431e-12,-5.7693e-13,0,-4.4116e-13,7.0106e-30,-1.3975e-29,1.3385e-12,4.3355e-15,-6.2213e-15,0,7.9304e-23,0,0,3.2648,0.11345,1.0135,-0.68821,1.0936e-17,-2.1801e-17,3.1321,1.4639,1,0.00261,0.00261,0.00875,1.1097e-05
4.349e-15,-6.25e-15,0,7.961e-23,0,0,0,0,0,1.4412e-12,-5.763e-13,0,-4.4089e-13,7.0809e-30,-1.4007e-29,1.337e-12,4.349e-15,-6.25e-15,0,7.961e-23,0,0,3.2603,0.11297,1.012,-0.68779,1.1046e-17,-2.1851e-17,3.1286,1.4618,1,0.00262,0.00262,0.00875,1.1097e-05
4.3626e-15,-6.2786e-15,0,7.9916e-23,0,0,0,0,0,1.4394e-12,-5.7566e-13,0,-4.4062e-13,7.1511e-30,-1.4039e-29,1.3355e-12,4.3626e-15,-6.2786e-15,0,7.9916e-23,0,0,3.2559,0.11248,1.0105,-0.68737,1.1156e-17,-2.19e-17,3.1251,1.4596,1,0.00263,0.00263,0.00875,1.1097e-05
4.3761e-15,-6.3072e-15,-0,8.0221e-23,-3.5689e-38,0,0,0,0,1.4375e-12,-5.7503e-13,0,-4.4035e-13,7.2214e-30,-1.407e-29,1.334e-12,4.3761e-15,-6.3072e-15,-0,8.0221e-23,-3.5689e-38,0,3.2515,0.11199,1.009,-0.68694,1.1265e-17,-2.195e-17,3.1216,1.4575,1,0.00264,0.00264,0.00875,1.1097e-05
4.3896e-15,-6.3359e-15,0,8.0527e-23,0,0,0,0,0,1.4356e-12,-5.744e-13,0,-4.4008e-13,7.2917e-30,-1.4102e-29,1.3325e-12,4.3896e-15,-6.3359e-15,0,8.0527e-23,0,0,3.2471,0.11151,1.0076,-0.68652,1.1375e-17,-2.1999e-17,3.1182,1.4554,1,0.00265,0.00265,0.00875,1.1097e-05
4.4031e-15,-6.3645e-15,0,8.0833e-23,0,0,0,0,0,1.4337e-12,-5.7377e-13,0,-4.3981e-13,7.362e-30,-1.4134e-29,1.331e-12,4.4031e-15,-6.3645e-15,0,8.0833e-23,0,0,3.2426,0.11102,1.0061,-0.6861,1.1485e-17,-2.2049e-17,3.1147,1.4533,1,0.00266,0.00266,0.00875,1.1097e-05
4.4167e-15,-6.3931e-15,0,8.1138e-23,0,0,0,0,0,1.4318e-12,-5.7313e-13,0,-4.3954e-13,7.4322e-30,-1.4165e-29,1.3296e-12,4.4167e-15,-6.3931e-15,0,8.1139e-23,0,0,3.2382,0.11054,1.0046,-0.68568,1.1594e-17,-2.2098e-17,3.1112,1.4511,1,0.00267,0.00267,0.00875,1.1097e-05
4.4302e-15,-6.4218e-15,-0,8.1444e-23,-3.5842e-38,0,0,0,0,1.4299e-12,-5.725e-13,0,-4.3927e-13,7.5025e-30,-1.4197e-29,1.3281e-12,4.4302e-15,-6.4218e-15,-0,8.1444e-23,-3.5842e-38,0,3.2338,0.11005,1.0032,-0.68525,1.1704e-17,-2.2148e-17,3.1077,1.449,1,0.00268,0.00268,0.00875,1.1097e-05
4.4437e-15,-6.4504e-15,0,8.175e-23,3.588e-38,0,0,0,0,1.428e-12,-5.7187e-13,0,-4.3899e-13,7.5728e-30,-1.4229e-29,1.3266e-12,4.4437e-15,-6.4504e-15,0,8.175e-23,3.588e-38,0,3.2294,0.10957,1.0017,-0.68483,1.1814e-17,-2.2197e-17,3.1042,1.4469,1,0.00269,0.00269,0.00875,1.1097e-05
4.4572e-15,-6.479e-15,0,8.2056e-23,0,0,0,0,0,1.4261e-12,-5.7123e-13,0,-4.3872e-13,7.6431e-30,-1.4261e-29,1.3251e-12,4.4572e-15,-6.479e-15,0,8.2056e-23,0,0,3.2249,0.10908,1.0002,-0.68441,1.1923e-17,-2.2247e-17,3.1007,1.4447,1,0.0027,0.0027,0.00875,1.1097e-05
4.4708e-15,-6.5076e-15,0,8.2361e-23,0,0,0,0,0,1.4242e-12,-5.706e-13,0,-4.3845e-13,7.7134e-30,-1.4292e-29,1.3236e-12,4.4708e-15,-6.5076e-15,0,8.2362e-23,0,0,3.2205,0.1086,0.99874,-0.68399,1.2033e-17,-2.2296e-17,3.0972,1.4426,1,0.00271,0.00271,0.00875,1.1097e-05
4.4843e-15,-6.5363e-15,0,8.2667e-23,0,0,0,0,0,1.4223e-12,-5.6997e-13,0,-4.3818e-13,7.7836e-30,-1.4324e-29,1.3221e-12,4.4843e-15,-6.5363e-15,0,8.2667e-23,0,0,3.2161,0.10811,0.99727,-0.68356,1.2142e-17,-2.2346e-17,3.0937,1.4405,1,0.00272,0.00272,0.00875,1.1097e-05
4.4978e-15,-6.5649e-15,0,8.2973e-23,0,0,0,0,0,1.4204e-12,-5.6934e-13,0,-4.3791e-13,7.8539e-30,-1.4356e-29,1.3206e-12,4.4978e-15,-6.5649e-15,0,8.2973e-23,0,0,3.2117,0.10763,0.99579,-0.68314,1.2252e-17,-2.2395e-17,3.0902,1.4384,1,0.00273,0.00273,0.00875,1.1097e-05
4.5113e-15,-6.5935e-15,0,8.3279e-23,0,0,0,0,0,1.4185e-12,-5.687e-13,0,-4.3764e-13,7.9242e-30,-1.4388e-29,1.3191e-12,4.5113e-15,-6.5935e-15,0,8.3279e-23,0,0,3.2073,0.10714,0.99432,-0.68272,1.2362e-17,-2.2445e-17,3.0867,1.4362,1,0.00274,0.00274,0.00875,1.1097e-05
4.5249e-15,-6.6222e-15,0,8.3584e-23,0,0,0,0,0,1.4167e-12,-5.6807e-13,0,-4.3737e-13,7.9945e-30,-1.4419e-29,1.3176e-12,4.5249e-15,-6.6222e-15,0,8.3584e-23,0,0,3.2028,0.10666,0.99285,-0.68229,1.2471e-17,-2.2494e-17,3.0832,1.4341,1,0.00275,0.00275,0.00875,1.1097e-05
4.5384e-15,-6.6508e-15,0,8.389e-23,0,0,0,0,0,1.4148e-12,-5.6744e-13,0,-4.371e-13,8.0647e-30,-1.4451e-29,1.3161e-12,4.5384e-15,-6.6508e-15,0,8.389e-23,0,0,3.1984,0.10617,0.99137,-0.68187,1.2581e-17,-2.2544e-17,3.0797,1.432,1,0.00276,0.00276,0.00875,1.1097e-05
4.5519e-15,-6.6794e-15,0,8.4196e-23,0,0,0,0,0,1.4129e-12,-5.668e-13,0,-4.3683e-13,8.135e-30,-1.4483e-29,1.3146e-12,4.5519e-15,-6.6794e-15,0,8.4196e-23,0,0,3.194,0.10569,0.9899,-0.68145,1.2691e-17,-2.2593e-17,3.0762,1.4299,1,0.00277,0.00277,0.00875,1.1097e-05
4.5654e-15,-6.708e-15,0,8.4501e-23,0,0,0,0,0,1.411e-12,-5.6617e-13,0,-4.3656e-13,8.2053e-30,-1.4514e-29,1.3131e-12,4.5654e-15,-6.708e-15,0,8.4502e-23,0,0,3.1896,0.1052,0.98843,-0.68103,1.28e-17,-2.2643e-17,3.0727,1.4277,1,0.00278,0.00278,0.00875,1.1097e-05
4.579e-15,-6.7367e-15,0,8.4807e-23,0,0,0,0,0,1.4091e-12,-5.6554e-13,0,-4.3628e-13,8.2756e-30,-1.4546e-29,1.3116e-12,4.579e-15,-6.7367e-15,0,8.4807e-23,0,0,3.1851,0.10471,0.98696,-0.6806,1.291e-17,-2.2692e-17,3.0692,1.4256,1,0.00279,0.00279,0.00875,1.1097e-05
4.5925e-15,-6.7653e-15,0,8.5113e-23,0,0,0,0,0,1.4072e-12,-5.6491e-13,0,-4.3601e-13,8.3459e-30,-1.4578e-29,1.3101e-12,4.5925e-15,-6.7653e-15,0,8.5113e-23,0,0,3.1807,0.10423,0.98548,-0.68018,1.302e-17,-2.2742e-17,3.0657,1.4235,1,0.0028,0.0028,0.00875,1.1097e-05
4.606e-15,-6.7939e-15,0,8.5419e-23,0,0,0,0,0,1.4053e-12,-5.6427e-13,0,-4.3574e-13,8.4161e-30,-1.461e-29,1.3086e-12,4.606e-15,-6.7939e-15,0,8.5419e-23,0,0,3.1763,0.10374,0.98401,-0.67976,1.3129e-17,-2.2791e-17,3.0622,1.4213,1,0.00281,0.00281,0.00875,1.1097e-05
4.6195e-15,-6.8226e-15,0,8.5724e-23,0,0,0,0,0,1.4034e-12,-5.6364e-13,0,-4.3547e-13,8.4864e-30,-1.4641e-29,1.3071e-12,4.6195e-15,-6.8226e-15,0,8.5725e-23,0,0,3.1719,0.10326,0.98254,-0.67934,1.3239e-17,-2.2841e-17,3.0587,1.4192,1,0.00282,0.00282,0.00875,1.1097e-05
4.6331e-15,-6.8512e-15,0,8.603e-23,0,0,0,0,0,1.4015e-12,-5.6301e-13,0,-4.352e-13,8.5567e-30,-1.4673e-29,1.3056e-12,4.6331e-15,-6.8512e-15,0,8.603e-23,0,0,3.1674,0.10277,0.98107,-0.67891,1.3348e-17,-2.289e-17,3.0552,1.4171,1,0.00283,0.00283,0.00875,1.1097e-05
4.6466e-15,-6.8798e-15,0,8.6336e-23,0,0,0,0,0,1.3996e-12,-5.6237e-13,0,-4.3493e-13,8.627e-30,-1.4705e-29,1.3041e-12,4.6466e-15,-6.8798e-15,0,8.6336e-23,0,0,3.163,0.10229,0.97959,-0.67849,1.3458e-17,-2.294e-17,3.0517,1.415,1,0.00284,0.00284,0.00875,1.1097e-05
4.6601e-15,-6.9085e-15,0,8.6642e-23,0,0,0,0,0,1.3977e-12,-5.6174e-13,0,-4.3466e-13,8.6972e-30,-1.4737e-29,1.3027e-12,4.6601e-15,-6.9085e-15,0,8.6642e-23,0,0,3.1586,0.1018,0.97812,-0.67807,1.3568e-17,-2.2989e-17,3.0482,1.4128,1,0.00285,0.00285,0.00875,1.1097e-05
4.6736e-15,-6.9371e-15,0,8.6947e-23,0,0,0,0,0,1.3958e-12,-5.6111e-13,0,-4.3439e-13,8.7675e-30,-1.4768e-29,1.3012e-12,4.6736e-15,-6.9371e-15,0,8.6947e-23,0,0,3.1542,0.10132,0.97665,-0.67764,1.3677e-17,-2.3038e-17,3.0447,1.4107,1,0.00286,0.00286,0.00875,1.1097e-05
4.6872e-15,-6.9657e-15,0,8.7253e-23,0,0,0,0,0,1.394e-12,-5.6048e-13,0,-4.3412e-13,8.8378e-30,-1.48e-29,1.2997e-12,4.6872e-15,-6.9657e-15,0,8.7253e-23,0,0,3.1497,0.10083,0.97518,-0.67722,1.3787e-17,-2.3088e-17,3.0412,1.4086,1,0.00287,0.00287,0.00875,1.1097e-05
4.7007e-15,-6.9943e-15,0,8.7559e-23,0,0,0,0,0,1.3921e-12,-5.5984e-13,0,-4.3385e-13,8.9081e-30,-1.4832e-29,1.2982e-12,4.7007e-15,-6.9943e-15,0,8.7559e-23,0,0,3.1453,0.10035,0.9737,-0.6768,1.3897e-17,-2.3137e-17,3.0377,1.4065,1,0.00288,0.00288,0.00875,1.1097e-05
4.7142e-15,-7.023e-15,0,8.7864e-23,0,0,0,0,0,1.3902e-12,-5.5921e-13,0,-4.3358e-13,8.9784e-30,-1.4863e-29,1.2967e-12,4.7142e-15,-7.023e-15,0,8.7865e-23,0,0,3.1409,0.099862,0.97223,-0.67638,1.4006e-17,-2.3187e-17,3.0342,1.4043,1,0.00289,0.00289,0.00875,1.1097e-05
4.7277e-15,-7.0516e-15,0,8.817e-23,0,0,0,0,0,1.3883e-12,-5.5858e-13,0,-4.333e-13,9.0486e-30,-1.4895e-29,1.2952e-12,4.7277e-15,-7.0516e-15,0,8.817e-23,0,0,3.1365,0.099376,0.97076,-0.67595,1.4116e-17,-2.3236e-17,3.0307,1.4022,1,0.0029,0.0029,0.00875,1.1097e-05
4.7413e-15,-7.0802e-15,0,8.8476e-23,0,0,0,0,0,1.3864e-12,-5.5794e-13,0,-4.3303e-13,9.1189e-30,-1.4927e-29,1.2937e-12,4.7413e-15,-7.0802e-15,0,8.8476e-23,0,0,3.1321,0.098891,0.96929,-0.67553,1.4225e-17,-2.3286e-17,3.0272,1.4001,1,0.00291,0.00291,0.00875,1.1097e-05
4.7548e-15,-7.1089e-15,0,8.8782e-23,0,0,0,0,0,1.3845e-12,-5.5731e-13,0,-4.3276e-13,9.1892e-30,-1.4959e-29,1.2922e-12,4.7548e-15,-7.1089e-15,0,8.8782e-23,0,0,3.1276,0.098406,0.96781,-0.67511,1.4335e-17,-2.3335e-17,3.0237,1.398,1,0.00292,0.00292,0.00875,1.1097e-05
4.7683e-15,-7.1375e-15,0,8.9087e-23,0,0,0,0,0,1.3826e-12,-5.5668e-13,0,-4.3249e-13,9.2595e-30,-1.499e-29,1.2907e-12,4.7683e-15,-7.1375e-15,0,8.9088e-23,0,0,3.1232,0.09792,0.96634,-0.67469,1.4445e-17,-2.3385e-17,3.0202,1.3958,1,0.00293,0.00293,0.00875,1.1097e-05
4.7818e-15,-7.1661e-15,0,8.9393e-23,0,0,0,0,0,1.3807e-12,-5.5605e-13,0,-4.3222e-13,9.3298e-30,-1.5022e-29,1.2892e-12,4.7818e-15,-7.1661e-15,0,8.9393e-23,0,0,3.1188,0.097435,0.96487,-0.67426,1.4554e-17,-2.3434e-17,3.0167,1.3937,1,0.00294,0.00294,0.00875,1.1097e-05
4.7954e-15,-7.1947e-15,0,8.9699e-23,0,0,0,0,0,1.3788e-12,-5.5541e-13,0,-4.3195e-13,9.4e-30,-1.5054e-29,1.2877e-12,4.7954e-15,-7.1948e-15,0,8.9699e-23,0,0,3.1144,0.09695,0.9634,-0.67384,1.4664e-17,-2.3484e-17,3.0132,1.3916,1,0.00295,0.00295,0.00875,1.1097e-05
4.8089e-15,-7.2234e-15,0,9.0004e-23,0,0,0,0,0,1.3769e-12,-5.5478e-13,0,-4.3168e-13,9.4703e-30,-1.5086e-29,1.2862e-12,4.8089e-15,-7.2234e-15,0,9.0005e-23,0,0,3.1099,0.096464,0.96192,-0.67342,1.4774e-17,-2.3533e-17,3.0097,1.3894,1,0.00296,0.00296,0.00875,1.1097e-05
4.8224e-15,-7.252e-15,0,9.031e-23,0,0,0,0,0,1.375e-12,-5.5415e-13,0,-4.3141e-13,9.5406e-30,-1.5117e-29,1.2847e-12,4.8224e-15,-7.252e-15,0,9.031e-23,0,0,3.1055,0.095979,0.96045,-0.673,1.4883e-17,-2.3583e-17,3.0062,1.3873,1,0.00297,0.00297,0.00875,1.1097e-05
4.8359e-15,-7.2806e-15,0,9.0616e-23,0,0,0,0,0,1.3731e-12,-5.5351e-13,0,-4.3114e-13,9.6109e-30,-1.5149e-29,1.2832e-12,4.8359e-15,-7.2806e-15,0,9.0616e-23,0,0,3.1011,0.095494,0.95898,-0.67257,1.4993e-17,-2.3632e-17,3.0027,1.3852,1,0.00298,0.00298,0.00875,1.1097e-05
4.8495e-15,-7.3093e-15,0,9.0922e-23,0,0,0,0,0,1.3713e-12,-5.5288e-13,0,-4.3087e-13,9.6811e-30,-1.5181e-29,1.2817e-12,4.8495e-15,-7.3093e-15,0,9.0922e-23,0,0,3.0967,0.095008,0.9575,-0.67215,1.5103e-17,-2.3682e-17,2.9992,1.3831,1,0.00299,0.00299,0.00875,1.1097e-05
4.863e-15,-7.3379e-15,0,9.1227e-23,0,0,0,0,0,1.3694e-12,-5.5225e-13,0,-4.3059e-13,9.7514e-30,-1.5212e-29,1.2802e-12,4.863e-15,-7.3379e-15,0,9.1228e-23,0,0,3.0922,0.094523,0.95603,-0.67173,1.5212e-17,-2.3731e-17,2.9957,1.3809,1,0.003,0.003,0.00875,1.1097e-05
4.8765e-15,-7.3665e-15,0,9.1533e-23,0,0,0,0,0,1.3675e-12,-5.5162e-13,0,-4.3032e-13,9.8217e-30,-1.5244e-29,1.2787e-12,4.8765e-15,-7.3665e-15,0,9.1533e-23,0,0,3.0878,0.094038,0.95456,-0.6713,1.5322e-17,-2.3781e-17,2.9922,1.3788,1,0.00301,0.00301,0.00875,1.1097e-05
4.89e-15,-7.3952e-15,0,9.1839e-23,3.7145e-38,0,0,0,0,1.3656e-12,-5.5098e-13,0,-4.3005e-13,9.892e-30,-1.5276e-29,1.2772e-12,4.89e-15,-7.3952e-15,0,9.1839e-23,3.7145e-38,0,3.0834,0.093552,0.95309,-0.67088,1.5431e-17,-2.383e-17,2.9888,1.3767,1,0.00302,0.00302,0.00875,1.1097e-05
4.9036e-15,-7.4238e-15,0,9.2145e-23,0,0,0,0,0,1.3637e-12,-5.5035e-13,0,-4.2978e-13,9.9623e-30,-1.5308e-29,1.2757e-12,4.9036e-15,-7.4238e-15,0,9.2145e-23,0,0,3.079,0.093067,0.95161,-0.67046,1.5541e-17,-2.388e-17,2.9853,1.3746,1,0.00303,0.00303,0.00875,1.1097e-05
4.9171e-15,-7.4524e-15,0,9.245e-23,0,0,0,0,0,1.3618e-12,-5.4972e-13,0,-4.2951e-13,1.0033e-29,-1.5339e-29,1.2743e-12,4.9171e-15,-7.4524e-15,0,9.245e-23,0,0,3.0746,0.092582,0.95014,-0.67004,1.5651e-17,-2.3929e-17,2.9818,1.3724,1,0.00304,0.00304,0.00875,1.1097e-05
4.9306e-15,-7.481e-15,0,9.2756e-23,0,0,0,0,0,1.3599e-12,-5.4908e-13,0,-4.2924e-13,1.0103e-29,-1.5371e-29,1.2728e-12,4.9306e-15,-7.481e-15,0,9.2756e-23,0,0,3.0701,0.092096,0.94867,-0.66961,1.576e-17,-2.3979e-17,2.9783,1.3703,1,0.00305,0.00305,0.00875,1.1097e-05
4.9441e-15,-7.5097e-15,0,9.3062e-23,0,0,0,0,0,1.358e-12,-5.4845e-13,0,-4.2897e-13,1.0173e-29,-1.5403e-29,1.2713e-12,4.9441e-15,-7.5097e-15,0,9.3062e-23,0,0,3.0657,0.091611,0.9472,-0.66919,1.587e-17,-2.4028e-17,2.9748,1.3682,1,0.00306,0.00306,0.00875,1.1097e-05
4.9577e-15,-7.5383e-15,0,9.3367e-23,0,0,0,0,0,1.3561e-12,-5.4782e-13,0,-4.287e-13,1.0243e-29,-1.5434e-29,1.2698e-12,4.9577e-15,-7.5383e-15,0,9.3368e-23,0,0,3.0613,0.091126,0.94572,-0.66877,1.598e-17,-2.4078e-17,2.9713,1.366,1,0.00307,0.00307,0.00875,1.1097e-05
4.9712e-15,-7.5669e-15,-0,9.3673e-23,-3.7375e-38,0,0,0,0,1.3542e-12,-5.4719e-13,0,-4.2843e-13,1.0314e-29,-1.5466e-29,1.2683e-12,4.9712e-15,-7.5669e-15,-0,9.3673e-23,-3.7375e-38,0,3.0569,0.09064,0.94425,-0.66835,1.6089e-17,-2.4127e-17,2.9678,1.3639,1,0.00308,0.00308,0.00875,1.1097e-05
4.9847e-15,-7.5956e-15,0,9.3979e-23,0,0,0,0,0,1.3523e-12,-5.4655e-13,0,-4.2816e-13,1.0384e-29,-1.5498e-29,1.2668e-12,4.9847e-15,-7.5956e-15,0,9.3979e-23,0,0,3.0524,0.090155,0.94278,-0.66792,1.6199e-17,-2.4177e-17,2.9643,1.3618,1,0.00309,0.00309,0.00875,1.1097e-05
4.9982e-15,-7.6242e-15,0,9.4285e-23,0,0,0,0,0,1.3505e-12,-5.4592e-13,0,-4.2788e-13,1.0454e-29,-1.553e-29,1.2653e-12,4.9982e-15,-7.6242e-15,0,9.4285e-23,0,0,3.048,0.08967,0.94131,-0.6675,1.6309e-17,-2.4226e-17,2.9608,1.3597,1,0.0031,0.0031,0.00875,1.1097e-05
5.0118e-15,-7.6528e-15,0,9.459e-23,0,0,0,0,0,1.3486e-12,-5.4529e-13,0,-4.2761e-13,1.0524e-29,-1.5561e-29,1.2638e-12,5.0118e-15,-7.6528e-15,0,9.4591e-23,0,0,3.0436,0.089184,0.93983,-0.66708,1.6418e-17,-2.4276e-17,2.9573,1.3575,1,0.00311,0.00311,0.00875,1.1097e-05
5.0253e-15,-7.6815e-15,0,9.4896e-23,0,0,0,0,0,1.3467e-12,-5.4465e-13,0,-4.2734e-13,1.0595e-29,-1.5593e-29,1.2623e-12,5.0253e-15,-7.6815e-15,0,9.4896e-23,0,0,3.0392,0.088699,0.93836,-0.66665,1.6528e-17,-2.4325e-17,2.9538,1.3554,1,0.00312,0.00312,0.00875,1.1097e-05
5.0388e-15,-7.7101e-15,0,9.5202e-23,0,0,0,0,0,1.3448e-12,-5.4402e-13,0,-4.2707e-13,1.0665e-29,-1.5625e-29,1.2608e-12,5.0388e-15,-7.7101e-15,0,9.5202e-23,0,0,3.0347,0.088214,0.93689,-0.66623,1.6637e-17,-2.4375e-17,2.9503,1.3533,1,0.00313,0.00313,0.00875,1.1097e-05
5.0523e-15,-7.7387e-15,0,9.5508e-23,0,0,0,0,0,1.3429e-12,-5.4339e-13,0,-4.268e-13,1.0735e-29,-1.5657e-29,1.2593e-12,5.0523e-15,-7.7387e-15,0,9.5508e-23,0,0,3.0303,0.087728,0.93542,-0.66581,1.6747e-17,-2.4424e-17,2.9468,1.3512,1,0.00314,0.00314,0.00875,1.1097e-05
5.0659e-15,-7.7673e-15,0,9.5813e-23,0,0,0,0,0,1.341e-12,-5.4276e-13,0,-4.2653e-13,1.0806e-29,-1.5688e-29,1.2578e-12,5.0659e-15,-7.7673e-15,0,9.5813e-23,0,0,3.0259,0.087243,0.93394,-0.66539,1.6857e-17,-2.4474e-17,2.9433,1.349,1,0.00315,0.00315,0.00875,1.1097e-05
5.0794e-15,-7.796e-15,0,9.6119e-23,0,0,0,0,0,1.3391e-12,-5.4212e-13,0,-4.2626e-13,1.0876e-29,-1.572e-29,1.2563e-12,5.0794e-15,-7.796e-15,0,9.6119e-23,0,0,3.0215,0.086758,0.93247,-0.66496,1.6966e-17,-2.4523e-17,2.9398,1.3469,1,0.00316,0.00316,0.00875,1.1097e-05
5.0929e-15,-7.8246e-15,0,9.6425e-23,0,0,0,0,0,1.3372e-12,-5.4149e-13,0,-4.2599e-13,1.0946e-29,-1.5752e-29,1.2548e-12,5.0929e-15,-7.8246e-15,0,9.6425e-23,0,0,3.017,0.086272,0.931,-0.66454,1.7076e-17,-2.4573e-17,2.9363,1.3448,1,0.00317,0.00317,0.00875,1.1097e-05
