"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-4.3983e-15,-4.8351e-15,5.1016e-33,-6.814e-23,-1.1923e-23,0,0,0,0,-1.7444e-12,7.0492e-13,0,-2.4866e-13,-2.947e-31,2.3041e-29,1.5342e-12,-4.3983e-15,-4.8351e-15,5.1016e-33,-6.814e-23,-1.1923e-23,0,-3.9374,-0.11649,-1.2162,-0.38791,-4.5974e-19,3.5945e-17,3.59,-1.832,1,0.00187,0.00187,0.000625,0
-4.416e-15,-4.8591e-15,5.2429e-33,-6.851e-23,-1.1938e-23,0,0,0,0,-1.7423e-12,7.0435e-13,0,-2.4824e-13,-2.272e-31,2.3207e-29,1.5324e-12,-4.416e-15,-4.8591e-15,5.2429e-33,-6.851e-23,-1.1938e-23,0,-3.9323,-0.11559,-1.2144,-0.38726,-3.5444e-19,3.6203e-17,3.5858,-1.8288,1,0.00188,0.00188,0.000625,0
-4.4336e-15,-4.8831e-15,5.3842e-33,-6.888e-23,-1.1953e-23,0,0,0,0,-1.7402e-12,7.0378e-13,0,-2.4782e-13,-1.597e-31,2.3373e-29,1.5306e-12,-4.4336e-15,-4.8831e-15,5.3842e-33,-6.888e-23,-1.1953e-23,0,-3.9272,-0.11468,-1.2126,-0.3866,-2.4914e-19,3.6462e-17,3.5816,-1.8257,1,0.00189,0.00189,0.000625,0
-4.4513e-15,-4.9071e-15,5.5255e-33,-6.925e-23,-1.1968e-23,0,0,0,0,-1.7381e-12,7.032e-13,0,-2.474e-13,-9.2205e-32,2.3538e-29,1.5288e-12,-4.4513e-15,-4.9071e-15,5.5255e-33,-6.925e-23,-1.1968e-23,0,-3.9221,-0.11378,-1.2108,-0.38594,-1.4385e-19,3.672e-17,3.5775,-1.8225,1,0.0019,0.0019,0.000625,0
-4.4689e-15,-4.9311e-15,5.6669e-33,-6.962e-23,-1.1983e-23,0,0,0,0,-1.7359e-12,7.0263e-13,0,-2.4698e-13,-2.4707e-32,2.3704e-29,1.5271e-12,-4.4689e-15,-4.9311e-15,5.6669e-33,-6.962e-23,-1.1983e-23,0,-3.917,-0.11287,-1.209,-0.38528,-3.8549e-20,3.6978e-17,3.5733,-1.8194,1,0.00191,0.00191,0.000625,0
-4.4865e-15,-4.9551e-15,5.8082e-33,-6.9989e-23,-1.1998e-23,0,0,0,0,-1.7338e-12,7.0206e-13,0,-2.4655e-13,4.279e-32,2.387e-29,1.5253e-12,-4.4865e-15,-4.9551e-15,5.8082e-33,-6.999e-23,-1.1998e-23,0,-3.9119,-0.11196,-1.2072,-0.38462,6.6747e-20,3.7237e-17,3.5691,-1.8163,1,0.00192,0.00192,0.000625,0
-4.5042e-15,-4.9791e-15,5.9495e-33,-7.0359e-23,-1.2013e-23,0,0,0,0,-1.7317e-12,7.0148e-13,0,-2.4613e-13,1.1029e-31,2.4035e-29,1.5235e-12,-4.5042e-15,-4.9791e-15,5.9495e-33,-7.0359e-23,-1.2013e-23,0,-3.9068,-0.11106,-1.2054,-0.38396,1.7204e-19,3.7495e-17,3.565,-1.8131,1,0.00193,0.00193,0.000625,0
-4.5218e-15,-5.0031e-15,6.0909e-33,-7.0729e-23,-1.2028e-23,0,0,0,0,-1.7296e-12,7.0091e-13,0,-2.4571e-13,1.7779e-31,2.4201e-29,1.5217e-12,-4.5218e-15,-5.0031e-15,6.0909e-33,-7.0729e-23,-1.2028e-23,0,-3.9018,-0.11015,-1.2036,-0.38331,2.7734e-19,3.7754e-17,3.5608,-1.81,1,0.00194,0.00194,0.000625,0
-4.5395e-15,-5.0271e-15,6.2322e-33,-7.1099e-23,-1.2043e-23,0,0,0,0,-1.7275e-12,7.0034e-13,0,-2.4529e-13,2.4528e-31,2.4367e-29,1.5199e-12,-4.5395e-15,-5.0271e-15,6.2322e-33,-7.1099e-23,-1.2043e-23,0,-3.8967,-0.10924,-1.2018,-0.38265,3.8264e-19,3.8012e-17,3.5566,-1.8068,1,0.00195,0.00195,0.000625,0
-4.5571e-15,-5.0511e-15,6.3735e-33,-7.1469e-23,-1.2058e-23,0,0,0,0,-1.7254e-12,6.9976e-13,0,-2.4486e-13,3.1278e-31,2.4533e-29,1.5181e-12,-4.5571e-15,-5.0511e-15,6.3735e-33,-7.1469e-23,-1.2058e-23,0,-3.8916,-0.10834,-1.2,-0.38199,4.8793e-19,3.8271e-17,3.5524,-1.8037,1,0.00196,0.00196,0.000625,0
-4.5748e-15,-5.0751e-15,6.5148e-33,-7.1839e-23,-1.2072e-23,0,0,0,0,-1.7233e-12,6.9919e-13,0,-2.4444e-13,3.8028e-31,2.4698e-29,1.5164e-12,-4.5748e-15,-5.0751e-15,6.5148e-33,-7.1839e-23,-1.2072e-23,0,-3.8865,-0.10743,-1.1982,-0.38133,5.9323e-19,3.8529e-17,3.5483,-1.8005,1,0.00197,0.00197,0.000625,0
-4.5924e-15,-5.0991e-15,6.6562e-33,-7.2208e-23,-1.2087e-23,0,0,0,0,-1.7212e-12,6.9862e-13,0,-2.4402e-13,4.4778e-31,2.4864e-29,1.5146e-12,-4.5924e-15,-5.0991e-15,6.6562e-33,-7.2209e-23,-1.2087e-23,0,-3.8814,-0.10652,-1.1964,-0.38067,6.9853e-19,3.8788e-17,3.5441,-1.7974,1,0.00198,0.00198,0.000625,0
-4.61e-15,-5.1231e-15,6.7975e-33,-7.2578e-23,-1.2102e-23,0,0,0,0,-1.719e-12,6.9804e-13,0,-2.436e-13,5.1527e-31,2.503e-29,1.5128e-12,-4.61e-15,-5.1231e-15,6.7975e-33,-7.2578e-23,-1.2102e-23,0,-3.8763,-0.10562,-1.1946,-0.38001,8.0382e-19,3.9046e-17,3.5399,-1.7943,1,0.00199,0.00199,0.000625,0
-4.6277e-15,-5.1471e-15,6.9388e-33,-7.2948e-23,-1.2117e-23,0,0,0,0,-1.7169e-12,6.9747e-13,0,-2.4318e-13,5.8277e-31,2.5195e-29,1.511e-12,-4.6277e-15,-5.1471e-15,6.9388e-33,-7.2948e-23,-1.2117e-23,0,-3.8712,-0.10471,-1.1928,-0.37935,9.0912e-19,3.9305e-17,3.5358,-1.7911,1,0.002,0.002,0.000625,0
-4.6453e-15,-5.1711e-15,7.0801e-33,-7.3318e-23,-1.2132e-23,0,0,0,0,-1.7148e-12,6.969e-13,0,-2.4275e-13,6.5027e-31,2.5361e-29,1.5092e-12,-4.6453e-15,-5.1711e-15,7.0801e-33,-7.3318e-23,-1.2132e-23,0,-3.8661,-0.10381,-1.191,-0.3787,1.0144e-18,3.9563e-17,3.5316,-1.788,1,0.00201,0.00201,0.000625,0
-4.663e-15,-5.1951e-15,7.2215e-33,-7.3688e-23,-1.2147e-23,0,0,0,0,-1.7127e-12,6.9633e-13,0,-2.4233e-13,7.1777e-31,2.5527e-29,1.5074e-12,-4.663e-15,-5.1951e-15,7.2215e-33,-7.3688e-23,-1.2147e-23,0,-3.861,-0.1029,-1.1892,-0.37804,1.1197e-18,3.9821e-17,3.5274,-1.7848,1,0.00202,0.00202,0.000625,0
-4.6806e-15,-5.2191e-15,7.3628e-33,-7.4058e-23,-1.2162e-23,0,0,0,0,-1.7106e-12,6.9575e-13,0,-2.4191e-13,7.8526e-31,2.5692e-29,1.5057e-12,-4.6806e-15,-5.2191e-15,7.3628e-33,-7.4058e-23,-1.2162e-23,0,-3.8559,-0.10199,-1.1874,-0.37738,1.225e-18,4.008e-17,3.5232,-1.7817,1,0.00203,0.00203,0.000625,0
-4.6983e-15,-5.2431e-15,7.5041e-33,-7.4427e-23,-1.2177e-23,0,0,0,0,-1.7085e-12,6.9518e-13,0,-2.4149e-13,8.5276e-31,2.5858e-29,1.5039e-12,-4.6983e-15,-5.2431e-15,7.5041e-33,-7.4427e-23,-1.2177e-23,0,-3.8508,-0.10109,-1.1856,-0.37672,1.3303e-18,4.0338e-17,3.5191,-1.7786,1,0.00204,0.00204,0.000625,0
-4.7159e-15,-5.2671e-15,7.6455e-33,-7.4797e-23,-1.2192e-23,0,0,0,0,-1.7064e-12,6.9461e-13,0,-2.4107e-13,9.2026e-31,2.6024e-29,1.5021e-12,-4.7159e-15,-5.2671e-15,7.6455e-33,-7.4797e-23,-1.2192e-23,0,-3.8457,-0.10018,-1.1838,-0.37606,1.4356e-18,4.0597e-17,3.5149,-1.7754,1,0.00205,0.00205,0.000625,0
-4.7335e-15,-5.2911e-15,7.7868e-33,-7.5167e-23,-1.2207e-23,0,0,0,0,-1.7043e-12,6.9403e-13,0,-2.4064e-13,9.8776e-31,2.6189e-29,1.5003e-12,-4.7335e-15,-5.2911e-15,7.7868e-33,-7.5167e-23,-1.2207e-23,0,-3.8406,-0.099274,-1.182,-0.3754,1.5409e-18,4.0855e-17,3.5107,-1.7723,1,0.00206,0.00206,0.000625,0
-4.7512e-15,-5.3151e-15,7.9281e-33,-7.5537e-23,-1.2222e-23,0,0,0,0,-1.7021e-12,6.9346e-13,0,-2.4022e-13,1.0553e-30,2.6355e-29,1.4985e-12,-4.7512e-15,-5.3151e-15,7.9281e-33,-7.5537e-23,-1.2222e-23,0,-3.8355,-0.098367,-1.1802,-0.37475,1.6462e-18,4.1114e-17,3.5065,-1.7691,1,0.00207,0.00207,0.000625,0
-4.7688e-15,-5.3391e-15,8.0694e-33,-7.5907e-23,-1.2236e-23,0,0,0,0,-1.7e-12,6.9289e-13,0,-2.398e-13,1.1228e-30,2.6521e-29,1.4967e-12,-4.7688e-15,-5.3391e-15,8.0694e-33,-7.5907e-23,-1.2236e-23,0,-3.8304,-0.097461,-1.1784,-0.37409,1.7515e-18,4.1372e-17,3.5024,-1.766,1,0.00208,0.00208,0.000625,0
-4.7865e-15,-5.3631e-15,8.2108e-33,-7.6276e-23,-1.2251e-23,0,0,0,0,-1.6979e-12,6.9231e-13,0,-2.3938e-13,1.1902e-30,2.6686e-29,1.495e-12,-4.7865e-15,-5.3631e-15,8.2108e-33,-7.6277e-23,-1.2251e-23,0,-3.8253,-0.096555,-1.1766,-0.37343,1.8568e-18,4.1631e-17,3.4982,-1.7628,1,0.00209,0.00209,0.000625,0
-4.8041e-15,-5.3871e-15,8.3521e-33,-7.6646e-23,-1.2266e-23,0,0,0,0,-1.6958e-12,6.9174e-13,0,-2.3896e-13,1.2577e-30,2.6852e-29,1.4932e-12,-4.8041e-15,-5.3871e-15,8.3521e-33,-7.6646e-23,-1.2266e-23,0,-3.8202,-0.095648,-1.1748,-0.37277,1.9621e-18,4.1889e-17,3.494,-1.7597,1,0.0021,0.0021,0.000625,0
-4.8218e-15,-5.4111e-15,8.4934e-33,-7.7016e-23,-1.2281e-23,0,0,0,0,-1.6937e-12,6.9117e-13,0,-2.3853e-13,1.3252e-30,2.7018e-29,1.4914e-12,-4.8218e-15,-5.4111e-15,8.4934e-33,-7.7016e-23,-1.2281e-23,0,-3.8151,-0.094742,-1.173,-0.37211,2.0674e-18,4.2147e-17,3.4899,-1.7566,1,0.00211,0.00211,0.000625,0
-4.8394e-15,-5.4351e-15,8.6347e-33,-7.7386e-23,-1.2296e-23,0,0,0,0,-1.6916e-12,6.9059e-13,0,-2.3811e-13,1.3927e-30,2.7183e-29,1.4896e-12,-4.8394e-15,-5.4351e-15,8.6347e-33,-7.7386e-23,-1.2296e-23,0,-3.81,-0.093836,-1.1712,-0.37145,2.1727e-18,4.2406e-17,3.4857,-1.7534,1,0.00212,0.00212,0.000625,0
-4.857e-15,-5.4591e-15,8.7761e-33,-7.7756e-23,-1.2311e-23,0,0,0,0,-1.6895e-12,6.9002e-13,0,-2.3769e-13,1.4602e-30,2.7349e-29,1.4878e-12,-4.857e-15,-5.4591e-15,8.7761e-33,-7.7756e-23,-1.2311e-23,0,-3.8049,-0.092929,-1.1694,-0.37079,2.278e-18,4.2664e-17,3.4815,-1.7503,1,0.00213,0.00213,0.000625,0
-4.8747e-15,-5.4831e-15,8.9174e-33,-7.8126e-23,-1.2326e-23,0,0,0,0,-1.6874e-12,6.8945e-13,0,-2.3727e-13,1.5277e-30,2.7515e-29,1.486e-12,-4.8747e-15,-5.4831e-15,8.9174e-33,-7.8126e-23,-1.2326e-23,0,-3.7998,-0.092023,-1.1676,-0.37014,2.3833e-18,4.2923e-17,3.4773,-1.7471,1,0.00214,0.00214,0.000625,0
-4.8923e-15,-5.5071e-15,9.0587e-33,-7.8495e-23,-1.2341e-23,0,0,0,0,-1.6852e-12,6.8887e-13,0,-2.3684e-13,1.5952e-30,2.768e-29,1.4843e-12,-4.8923e-15,-5.5071e-15,9.0587e-33,-7.8496e-23,-1.2341e-23,0,-3.7948,-0.091117,-1.1658,-0.36948,2.4886e-18,4.3181e-17,3.4732,-1.744,1,0.00215,0.00215,0.000625,0
-4.91e-15,-5.5311e-15,9.2001e-33,-7.8865e-23,-1.2356e-23,0,0,0,0,-1.6831e-12,6.883e-13,0,-2.3642e-13,1.6627e-30,2.7846e-29,1.4825e-12,-4.91e-15,-5.5311e-15,9.2001e-33,-7.8865e-23,-1.2356e-23,0,-3.7897,-0.09021,-1.164,-0.36882,2.5939e-18,4.344e-17,3.469,-1.7408,1,0.00216,0.00216,0.000625,0
-4.9276e-15,-5.5551e-15,9.3414e-33,-7.9235e-23,-1.2371e-23,0,0,0,0,-1.681e-12,6.8773e-13,0,-2.36e-13,1.7302e-30,2.8012e-29,1.4807e-12,-4.9276e-15,-5.5551e-15,9.3414e-33,-7.9235e-23,-1.2371e-23,0,-3.7846,-0.089304,-1.1622,-0.36816,2.6992e-18,4.3698e-17,3.4648,-1.7377,1,0.00217,0.00217,0.000625,0
-4.9453e-15,-5.5791e-15,9.4827e-33,-7.9605e-23,-1.2386e-23,0,0,0,0,-1.6789e-12,6.8716e-13,0,-2.3558e-13,1.7977e-30,2.8177e-29,1.4789e-12,-4.9453e-15,-5.5791e-15,9.4827e-33,-7.9605e-23,-1.2386e-23,0,-3.7795,-0.088398,-1.1604,-0.3675,2.8045e-18,4.3957e-17,3.4607,-1.7346,1,0.00218,0.00218,0.000625,0
-4.9629e-15,-5.6031e-15,9.624e-33,-7.9975e-23,-1.24e-23,0,0,0,0,-1.6768e-12,6.8658e-13,0,-2.3516e-13,1.8652e-30,2.8343e-29,1.4771e-12,-4.9629e-15,-5.6031e-15,9.624e-33,-7.9975e-23,-1.24e-23,0,-3.7744,-0.087491,-1.1586,-0.36684,2.9097e-18,4.4215e-17,3.4565,-1.7314,1,0.00219,0.00219,0.000625,0
-4.9805e-15,-5.6271e-15,9.7654e-33,-8.0344e-23,-1.2415e-23,0,0,0,0,-1.6747e-12,6.8601e-13,0,-2.3473e-13,1.9327e-30,2.8509e-29,1.4753e-12,-4.9806e-15,-5.6271e-15,9.7654e-33,-8.0345e-23,-1.2415e-23,0,-3.7693,-0.086585,-1.1568,-0.36619,3.015e-18,4.4474e-17,3.4523,-1.7283,1,0.0022,0.0022,0.000625,0
-4.9982e-15,-5.6511e-15,9.9067e-33,-8.0714e-23,-1.243e-23,0,0,0,0,-1.6726e-12,6.8544e-13,0,-2.3431e-13,2.0002e-30,2.8674e-29,1.4736e-12,-4.9982e-15,-5.6511e-15,9.9067e-33,-8.0714e-23,-1.243e-23,0,-3.7642,-0.085679,-1.155,-0.36553,3.1203e-18,4.4732e-17,3.4481,-1.7251,1,0.00221,0.00221,0.000625,0
-5.0158e-15,-5.6751e-15,1.0048e-32,-8.1084e-23,-1.2445e-23,0,0,0,0,-1.6705e-12,6.8486e-13,0,-2.3389e-13,2.0677e-30,2.884e-29,1.4718e-12,-5.0158e-15,-5.6751e-15,1.0048e-32,-8.1084e-23,-1.2445e-23,0,-3.7591,-0.084772,-1.1532,-0.36487,3.2256e-18,4.499e-17,3.444,-1.722,1,0.00222,0.00222,0.000625,0
-5.0335e-15,-5.6991e-15,1.0189e-32,-8.1454e-23,-1.246e-23,0,0,0,0,-1.6684e-12,6.8429e-13,0,-2.3347e-13,2.1352e-30,2.9006e-29,1.47e-12,-5.0335e-15,-5.6991e-15,1.0189e-32,-8.1454e-23,-1.246e-23,0,-3.754,-0.083866,-1.1514,-0.36421,3.3309e-18,4.5249e-17,3.4398,-1.7189,1,0.00223,0.00223,0.000625,0
-5.0511e-15,-5.7231e-15,1.0331e-32,-8.1824e-23,-1.2475e-23,0,0,0,0,-1.6662e-12,6.8372e-13,0,-2.3305e-13,2.2027e-30,2.9171e-29,1.4682e-12,-5.0511e-15,-5.7231e-15,1.0331e-32,-8.1824e-23,-1.2475e-23,0,-3.7489,-0.08296,-1.1496,-0.36355,3.4362e-18,4.5507e-17,3.4356,-1.7157,1,0.00224,0.00224,0.000625,0
-5.0688e-15,-5.7471e-15,1.0472e-32,-8.2194e-23,-1.249e-23,0,0,0,0,-1.6641e-12,6.8314e-13,0,-2.3262e-13,2.2702e-30,2.9337e-29,1.4664e-12,-5.0688e-15,-5.7471e-15,1.0472e-32,-8.2194e-23,-1.249e-23,0,-3.7438,-0.082053,-1.1478,-0.36289,3.5415e-18,4.5766e-17,3.4314,-1.7126,1,0.00225,0.00225,0.000625,0
-5.0864e-15,-5.7711e-15,1.0613e-32,-8.2563e-23,-1.2505e-23,0,0,0,0,-1.662e-12,6.8257e-13,0,-2.322e-13,2.3377e-30,2.9503e-29,1.4646e-12,-5.0864e-15,-5.7711e-15,1.0613e-32,-8.2564e-23,-1.2505e-23,0,-3.7387,-0.081147,-1.146,-0.36223,3.6468e-18,4.6024e-17,3.4273,-1.7094,1,0.00226,0.00226,0.000625,0
-5.1041e-15,-5.7951e-15,1.0755e-32,-8.2933e-23,-1.252e-23,0,0,0,0,-1.6599e-12,6.82e-13,0,-2.3178e-13,2.4052e-30,2.9668e-29,1.4629e-12,-5.1041e-15,-5.7951e-15,1.0755e-32,-8.2933e-23,-1.252e-23,0,-3.7336,-0.080241,-1.1442,-0.36158,3.7521e-18,4.6283e-17,3.4231,-1.7063,1,0.00227,0.00227,0.000625,0
-5.1217e-15,-5.8191e-15,1.0896e-32,-8.3303e-23,-1.2535e-23,0,0,0,0,-1.6578e-12,6.8142e-13,0,-2.3136e-13,2.4727e-30,2.9834e-29,1.4611e-12,-5.1217e-15,-5.8191e-15,1.0896e-32,-8.3303e-23,-1.2535e-23,0,-3.7285,-0.079334,-1.1424,-0.36092,3.8574e-18,4.6541e-17,3.4189,-1.7031,1,0.00228,0.00228,0.000625,0
-5.1393e-15,-5.8431e-15,1.1037e-32,-8.3673e-23,-1.255e-23,0,0,0,0,-1.6557e-12,6.8085e-13,0,-2.3094e-13,2.5402e-30,3e-29,1.4593e-12,-5.1393e-15,-5.8431e-15,1.1037e-32,-8.3673e-23,-1.255e-23,0,-3.7234,-0.078428,-1.1406,-0.36026,3.9627e-18,4.68e-17,3.4148,-1.7,1,0.00229,0.00229,0.000625,0
-5.157e-15,-5.8671e-15,1.1179e-32,-8.4043e-23,-1.2565e-23,0,0,0,0,-1.6536e-12,6.8028e-13,0,-2.3051e-13,2.6077e-30,3.0165e-29,1.4575e-12,-5.157e-15,-5.8671e-15,1.1179e-32,-8.4043e-23,-1.2565e-23,0,-3.7183,-0.077522,-1.1388,-0.3596,4.068e-18,4.7058e-17,3.4106,-1.6969,1,0.0023,0.0023,0.000625,0
-5.1746e-15,-5.8911e-15,1.132e-32,-8.4413e-23,-1.2579e-23,0,0,0,0,-1.6515e-12,6.797e-13,0,-2.3009e-13,2.6752e-30,3.0331e-29,1.4557e-12,-5.1746e-15,-5.8911e-15,1.132e-32,-8.4413e-23,-1.2579e-23,0,-3.7132,-0.076615,-1.137,-0.35894,4.1733e-18,4.7316e-17,3.4064,-1.6937,1,0.00231,0.00231,0.000625,0
-5.1923e-15,-5.9151e-15,1.1461e-32,-8.4782e-23,-1.2594e-23,0,0,0,0,-1.6493e-12,6.7913e-13,0,-2.2967e-13,2.7427e-30,3.0497e-29,1.4539e-12,-5.1923e-15,-5.9151e-15,1.1461e-32,-8.4783e-23,-1.2594e-23,0,-3.7081,-0.075709,-1.1352,-0.35828,4.2786e-18,4.7575e-17,3.4022,-1.6906,1,0.00232,0.00232,0.000625,0
-5.2099e-15,-5.9391e-15,1.1603e-32,-8.5152e-23,-1.2609e-23,0,0,0,0,-1.6472e-12,6.7856e-13,0,-2.2925e-13,2.8102e-30,3.0662e-29,1.4522e-12,-5.2099e-15,-5.9391e-15,1.1603e-32,-8.5152e-23,-1.2609e-23,0,-3.703,-0.074803,-1.1334,-0.35763,4.3839e-18,4.7833e-17,3.3981,-1.6874,1,0.00233,0.00233,0.000625,0
-5.2276e-15,-5.9631e-15,1.1744e-32,-8.5522e-23,-1.2624e-23,0,0,0,0,-1.6451e-12,6.7798e-13,0,-2.2882e-13,2.8777e-30,3.0828e-29,1.4504e-12,-5.2276e-15,-5.9631e-15,1.1744e-32,-8.5522e-23,-1.2624e-23,0,-3.6979,-0.073896,-1.1316,-0.35697,4.4892e-18,4.8092e-17,3.3939,-1.6843,1,0.00234,0.00234,0.000625,0
-5.2452e-15,-5.9871e-15,1.1885e-32,-8.5892e-23,-1.2639e-23,0,0,0,0,-1.643e-12,6.7741e-13,0,-2.284e-13,2.9452e-30,3.0994e-29,1.4486e-12,-5.2452e-15,-5.9871e-15,1.1885e-32,-8.5892e-23,-1.2639e-23,0,-3.6929,-0.07299,-1.1298,-0.35631,4.5945e-18,4.835e-17,3.3897,-1.6812,1,0.00235,0.00235,0.000625,0
-5.2628e-15,-6.0111e-15,1.2027e-32,-8.6262e-23,-1.2654e-23,0,0,0,0,-1.6409e-12,6.7684e-13,0,-2.2798e-13,3.0127e-30,3.1159e-29,1.4468e-12,-5.2628e-15,-6.0111e-15,1.2027e-32,-8.6262e-23,-1.2654e-23,0,-3.6878,-0.072083,-1.128,-0.35565,4.6998e-18,4.8609e-17,3.3855,-1.678,1,0.00236,0.00236,0.000625,0
-5.2805e-15,-6.0351e-15,1.2168e-32,-8.6631e-23,-1.2669e-23,0,0,0,0,-1.6388e-12,6.7627e-13,0,-2.2756e-13,3.0802e-30,3.1325e-29,1.445e-12,-5.2805e-15,-6.0351e-15,1.2168e-32,-8.6632e-23,-1.2669e-23,0,-3.6827,-0.071177,-1.1262,-0.35499,4.8051e-18,4.8867e-17,3.3814,-1.6749,1,0.00237,0.00237,0.000625,0
-5.2981e-15,-6.0591e-15,1.2309e-32,-8.7001e-23,-1.2684e-23,0,0,0,0,-1.6367e-12,6.7569e-13,0,-2.2714e-13,3.1477e-30,3.1491e-29,1.4433e-12,-5.2981e-15,-6.0591e-15,1.2309e-32,-8.7001e-23,-1.2684e-23,0,-3.6776,-0.070271,-1.1244,-0.35433,4.9104e-18,4.9126e-17,3.3772,-1.6717,1,0.00238,0.00238,0.000625,0
-5.3158e-15,-6.0831e-15,1.2451e-32,-8.7371e-23,-1.2699e-23,0,0,0,0,-1.6346e-12,6.7512e-13,0,-2.2671e-13,3.2152e-30,3.1656e-29,1.4415e-12,-5.3158e-15,-6.0831e-15,1.2451e-32,-8.7371e-23,-1.2699e-23,0,-3.6725,-0.069364,-1.1226,-0.35367,5.0157e-18,4.9384e-17,3.373,-1.6686,1,0.00239,0.00239,0.000625,0
-5.3334e-15,-6.1071e-15,1.2592e-32,-8.7741e-23,-1.2714e-23,0,0,0,0,-1.6324e-12,6.7455e-13,0,-2.2629e-13,3.2827e-30,3.1822e-29,1.4397e-12,-5.3334e-15,-6.1071e-15,1.2592e-32,-8.7741e-23,-1.2714e-23,0,-3.6674,-0.068458,-1.1208,-0.35302,5.121e-18,4.9642e-17,3.3689,-1.6654,1,0.0024,0.0024,0.000625,0
-5.3511e-15,-6.1311e-15,1.2733e-32,-8.8111e-23,-1.2729e-23,0,0,0,0,-1.6303e-12,6.7397e-13,0,-2.2587e-13,3.3502e-30,3.1988e-29,1.4379e-12,-5.3511e-15,-6.1311e-15,1.2733e-32,-8.8111e-23,-1.2729e-23,0,-3.6623,-0.067552,-1.119,-0.35236,5.2263e-18,4.9901e-17,3.3647,-1.6623,1,0.00241,0.00241,0.000625,0
-5.3687e-15,-6.1551e-15,1.2875e-32,-8.8481e-23,-1.2743e-23,0,0,0,0,-1.6282e-12,6.734e-13,0,-2.2545e-13,3.4177e-30,3.2153e-29,1.4361e-12,-5.3687e-15,-6.1551e-15,1.2875e-32,-8.8481e-23,-1.2743e-23,0,-3.6572,-0.066645,-1.1171,-0.3517,5.3316e-18,5.0159e-17,3.3605,-1.6592,1,0.00242,0.00242,0.000625,0
-5.3863e-15,-6.1791e-15,1.3016e-32,-8.885e-23,-1.2758e-23,0,0,0,0,-1.6261e-12,6.7283e-13,0,-2.2503e-13,3.4852e-30,3.2319e-29,1.4343e-12,-5.3863e-15,-6.1791e-15,1.3016e-32,-8.8851e-23,-1.2758e-23,0,-3.6521,-0.065739,-1.1153,-0.35104,5.4369e-18,5.0418e-17,3.3563,-1.656,1,0.00243,0.00243,0.000625,0
-5.404e-15,-6.2031e-15,1.3157e-32,-8.922e-23,-1.2773e-23,0,0,0,0,-1.624e-12,6.7225e-13,0,-2.246e-13,3.5527e-30,3.2485e-29,1.4326e-12,-5.404e-15,-6.2031e-15,1.3157e-32,-8.922e-23,-1.2773e-23,0,-3.647,-0.064833,-1.1135,-0.35038,5.5422e-18,5.0676e-17,3.3522,-1.6529,1,0.00244,0.00244,0.000625,0
-5.4216e-15,-6.2271e-15,1.3299e-32,-8.959e-23,-1.2788e-23,0,0,0,0,-1.6219e-12,6.7168e-13,0,-2.2418e-13,3.6202e-30,3.265e-29,1.4308e-12,-5.4216e-15,-6.2271e-15,1.3299e-32,-8.959e-23,-1.2788e-23,0,-3.6419,-0.063926,-1.1117,-0.34972,5.6475e-18,5.0935e-17,3.348,-1.6497,1,0.00245,0.00245,0.000625,0
-5.4393e-15,-6.2511e-15,1.344e-32,-8.996e-23,-1.2803e-23,0,0,0,0,-1.6198e-12,6.7111e-13,0,-2.2376e-13,3.6877e-30,3.2816e-29,1.429e-12,-5.4393e-15,-6.2511e-15,1.344e-32,-8.996e-23,-1.2803e-23,0,-3.6368,-0.06302,-1.1099,-0.34906,5.7528e-18,5.1193e-17,3.3438,-1.6466,1,0.00246,0.00246,0.000625,0
-5.4569e-15,-6.2751e-15,1.3581e-32,-9.033e-23,-1.2818e-23,0,0,0,0,-1.6177e-12,6.7053e-13,0,-2.2334e-13,3.7552e-30,3.2982e-29,1.4272e-12,-5.4569e-15,-6.2751e-15,1.3581e-32,-9.033e-23,-1.2818e-23,0,-3.6317,-0.062114,-1.1081,-0.34841,5.858e-18,5.1452e-17,3.3397,-1.6434,1,0.00247,0.00247,0.000625,0
-5.4746e-15,-6.2991e-15,1.3723e-32,-9.0699e-23,-1.2833e-23,0,0,0,0,-1.6156e-12,6.6996e-13,0,-2.2292e-13,3.8227e-30,3.3147e-29,1.4254e-12,-5.4746e-15,-6.2991e-15,1.3723e-32,-9.07e-23,-1.2833e-23,0,-3.6266,-0.061207,-1.1063,-0.34775,5.9633e-18,5.171e-17,3.3355,-1.6403,1,0.00248,0.00248,0.000625,0
-5.4922e-15,-6.3231e-15,1.3864e-32,-9.1069e-23,-1.2848e-23,0,0,0,0,-1.6134e-12,6.6939e-13,0,-2.2249e-13,3.8902e-30,3.3313e-29,1.4236e-12,-5.4922e-15,-6.3231e-15,1.3864e-32,-9.107e-23,-1.2848e-23,0,-3.6215,-0.060301,-1.1045,-0.34709,6.0686e-18,5.1969e-17,3.3313,-1.6372,1,0.00249,0.00249,0.000625,0
