"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-3.7771e-15,-5.2752e-15,0,-6.5491e-23,0,0,0,0,0,-1.5078e-12,5.8542e-13,0,-4.6609e-13,4.4054e-30,1.8547e-29,1.3918e-12,-3.7771e-15,-5.2752e-15,0,-6.5491e-23,0,0,-3.4313,-0.16592,-1.0792,-0.7271,6.8725e-18,2.8934e-17,3.2569,-1.5588,1,0.00224,0.00224,0.00125,0
-3.7929e-15,-5.2994e-15,0,-6.5784e-23,0,0,0,0,0,-1.5061e-12,5.8536e-13,0,-4.6525e-13,4.5404e-30,1.869e-29,1.3904e-12,-3.7929e-15,-5.2994e-15,0,-6.5784e-23,0,0,-3.4268,-0.16411,-1.0773,-0.72579,7.0831e-18,2.9156e-17,3.2535,-1.556,1,0.00225,0.00225,0.00125,0
-3.8086e-15,-5.3237e-15,0,-6.6077e-23,0,0,0,0,0,-1.5044e-12,5.853e-13,0,-4.644e-13,4.6754e-30,1.8832e-29,1.389e-12,-3.8086e-15,-5.3237e-15,0,-6.6077e-23,0,0,-3.4222,-0.16229,-1.0754,-0.72447,7.2936e-18,2.9379e-17,3.2502,-1.5533,1,0.00226,0.00226,0.00125,0
-3.8244e-15,-5.348e-15,0,-6.6371e-23,0,0,0,0,0,-1.5027e-12,5.8524e-13,0,-4.6356e-13,4.8104e-30,1.8975e-29,1.3876e-12,-3.8244e-15,-5.348e-15,0,-6.637e-23,0,0,-3.4177,-0.16048,-1.0735,-0.72315,7.5042e-18,2.9601e-17,3.2469,-1.5505,1,0.00227,0.00227,0.00125,0
-3.8401e-15,-5.3723e-15,0,-6.6664e-23,0,0,0,0,0,-1.501e-12,5.8518e-13,0,-4.6271e-13,4.9454e-30,1.9118e-29,1.3862e-12,-3.8401e-15,-5.3723e-15,0,-6.6664e-23,0,0,-3.4132,-0.15867,-1.0716,-0.72183,7.7148e-18,2.9824e-17,3.2436,-1.5478,1,0.00228,0.00228,0.00125,0
-3.8559e-15,-5.3966e-15,0,-6.6957e-23,0,0,0,0,0,-1.4993e-12,5.8512e-13,0,-4.6187e-13,5.0804e-30,1.9261e-29,1.3847e-12,-3.8559e-15,-5.3966e-15,0,-6.6957e-23,0,0,-3.4086,-0.15686,-1.0696,-0.72052,7.9254e-18,3.0046e-17,3.2403,-1.545,1,0.00229,0.00229,0.00125,0
-3.8716e-15,-5.4208e-15,0,-6.725e-23,0,0,0,0,0,-1.4977e-12,5.8506e-13,0,-4.6103e-13,5.2154e-30,1.9403e-29,1.3833e-12,-3.8717e-15,-5.4208e-15,0,-6.725e-23,0,0,-3.4041,-0.15504,-1.0677,-0.7192,8.136e-18,3.0269e-17,3.237,-1.5423,1,0.0023,0.0023,0.00125,0
-3.8874e-15,-5.4451e-15,0,-6.7544e-23,0,0,0,0,0,-1.496e-12,5.8501e-13,0,-4.6018e-13,5.3504e-30,1.9546e-29,1.3819e-12,-3.8874e-15,-5.4451e-15,0,-6.7544e-23,0,0,-3.3996,-0.15323,-1.0658,-0.71788,8.3466e-18,3.0492e-17,3.2336,-1.5395,1,0.00231,0.00231,0.00125,0
-3.9032e-15,-5.4694e-15,0,-6.7837e-23,0,0,0,0,0,-1.4943e-12,5.8495e-13,0,-4.5934e-13,5.4854e-30,1.9689e-29,1.3805e-12,-3.9032e-15,-5.4694e-15,0,-6.7837e-23,0,0,-3.395,-0.15142,-1.0639,-0.71657,8.5572e-18,3.0714e-17,3.2303,-1.5368,1,0.00232,0.00232,0.00125,0
-3.9189e-15,-5.4937e-15,0,-6.813e-23,0,0,0,0,0,-1.4926e-12,5.8489e-13,0,-4.5849e-13,5.6204e-30,1.9831e-29,1.3791e-12,-3.9189e-15,-5.4937e-15,0,-6.813e-23,0,0,-3.3905,-0.14961,-1.062,-0.71525,8.7678e-18,3.0937e-17,3.227,-1.534,1,0.00233,0.00233,0.00125,0
-3.9347e-15,-5.518e-15,0,-6.8423e-23,0,0,0,0,0,-1.4909e-12,5.8483e-13,0,-4.5765e-13,5.7554e-30,1.9974e-29,1.3776e-12,-3.9347e-15,-5.518e-15,0,-6.8423e-23,0,0,-3.386,-0.14779,-1.0601,-0.71393,8.9784e-18,3.1159e-17,3.2237,-1.5313,1,0.00234,0.00234,0.00125,0
-3.9504e-15,-5.5422e-15,0,-6.8717e-23,0,0,0,0,0,-1.4892e-12,5.8477e-13,0,-4.5681e-13,5.8904e-30,2.0117e-29,1.3762e-12,-3.9504e-15,-5.5422e-15,0,-6.8717e-23,0,0,-3.3814,-0.14598,-1.0582,-0.71262,9.189e-18,3.1382e-17,3.2204,-1.5285,1,0.00235,0.00235,0.00125,0
-3.9662e-15,-5.5665e-15,0,-6.901e-23,0,0,0,0,0,-1.4875e-12,5.8471e-13,0,-4.5596e-13,6.0254e-30,2.0259e-29,1.3748e-12,-3.9662e-15,-5.5665e-15,0,-6.901e-23,0,0,-3.3769,-0.14417,-1.0563,-0.7113,9.3996e-18,3.1604e-17,3.2171,-1.5258,1,0.00236,0.00236,0.00125,0
-3.9819e-15,-5.5908e-15,0,-6.9303e-23,0,0,0,0,0,-1.4859e-12,5.8465e-13,0,-4.5512e-13,6.1604e-30,2.0402e-29,1.3734e-12,-3.9819e-15,-5.5908e-15,0,-6.9303e-23,0,0,-3.3724,-0.14235,-1.0544,-0.70998,9.6102e-18,3.1827e-17,3.2137,-1.523,1,0.00237,0.00237,0.00125,0
-3.9977e-15,-5.6151e-15,0,-6.9597e-23,0,0,0,0,0,-1.4842e-12,5.846e-13,0,-4.5427e-13,6.2954e-30,2.0545e-29,1.372e-12,-3.9977e-15,-5.6151e-15,0,-6.9596e-23,0,0,-3.3678,-0.14054,-1.0525,-0.70867,9.8208e-18,3.205e-17,3.2104,-1.5203,1,0.00238,0.00238,0.00125,0
-4.0134e-15,-5.6393e-15,0,-6.989e-23,0,0,0,0,0,-1.4825e-12,5.8454e-13,0,-4.5343e-13,6.4304e-30,2.0687e-29,1.3706e-12,-4.0134e-15,-5.6393e-15,0,-6.989e-23,0,0,-3.3633,-0.13873,-1.0506,-0.70735,1.0031e-17,3.2272e-17,3.2071,-1.5175,1,0.00239,0.00239,0.00125,0
-4.0292e-15,-5.6636e-15,0,-7.0183e-23,0,0,0,0,0,-1.4808e-12,5.8448e-13,0,-4.5258e-13,6.5653e-30,2.083e-29,1.3691e-12,-4.0292e-15,-5.6636e-15,0,-7.0183e-23,0,0,-3.3588,-0.13692,-1.0487,-0.70603,1.0242e-17,3.2495e-17,3.2038,-1.5148,1,0.0024,0.0024,0.00125,0
-4.0449e-15,-5.6879e-15,0,-7.0476e-23,0,0,0,0,0,-1.4791e-12,5.8442e-13,0,-4.5174e-13,6.7003e-30,2.0973e-29,1.3677e-12,-4.0449e-15,-5.6879e-15,0,-7.0476e-23,0,0,-3.3542,-0.1351,-1.0468,-0.70471,1.0453e-17,3.2717e-17,3.2005,-1.512,1,0.00241,0.00241,0.00125,0
-4.0607e-15,-5.7122e-15,0,-7.077e-23,0,0,0,0,0,-1.4774e-12,5.8436e-13,0,-4.509e-13,6.8353e-30,2.1115e-29,1.3663e-12,-4.0607e-15,-5.7122e-15,0,-7.077e-23,0,0,-3.3497,-0.13329,-1.0449,-0.7034,1.0663e-17,3.294e-17,3.1972,-1.5093,1,0.00242,0.00242,0.00125,0
-4.0765e-15,-5.7365e-15,0,-7.1063e-23,0,0,0,0,0,-1.4757e-12,5.843e-13,0,-4.5005e-13,6.9703e-30,2.1258e-29,1.3649e-12,-4.0765e-15,-5.7365e-15,0,-7.1063e-23,0,0,-3.3452,-0.13148,-1.043,-0.70208,1.0874e-17,3.3162e-17,3.1938,-1.5065,1,0.00243,0.00243,0.00125,0
-4.0922e-15,-5.7607e-15,0,-7.1356e-23,0,0,0,0,0,-1.4741e-12,5.8424e-13,0,-4.4921e-13,7.1053e-30,2.1401e-29,1.3635e-12,-4.0922e-15,-5.7607e-15,0,-7.1356e-23,0,0,-3.3406,-0.12967,-1.0411,-0.70076,1.1084e-17,3.3385e-17,3.1905,-1.5038,1,0.00244,0.00244,0.00125,0
-4.108e-15,-5.785e-15,0,-7.1649e-23,0,0,0,0,0,-1.4724e-12,5.8419e-13,0,-4.4836e-13,7.2403e-30,2.1543e-29,1.3621e-12,-4.108e-15,-5.785e-15,0,-7.1649e-23,0,0,-3.3361,-0.12785,-1.0392,-0.69945,1.1295e-17,3.3608e-17,3.1872,-1.501,1,0.00245,0.00245,0.00125,0
-4.1237e-15,-5.8093e-15,0,-7.1943e-23,0,0,0,0,0,-1.4707e-12,5.8413e-13,0,-4.4752e-13,7.3753e-30,2.1686e-29,1.3606e-12,-4.1237e-15,-5.8093e-15,0,-7.1943e-23,0,0,-3.3316,-0.12604,-1.0373,-0.69813,1.1506e-17,3.383e-17,3.1839,-1.4983,1,0.00246,0.00246,0.00125,0
-4.1395e-15,-5.8336e-15,0,-7.2236e-23,0,0,0,0,0,-1.469e-12,5.8407e-13,0,-4.4668e-13,7.5103e-30,2.1829e-29,1.3592e-12,-4.1395e-15,-5.8336e-15,0,-7.2236e-23,0,0,-3.327,-0.12423,-1.0354,-0.69681,1.1716e-17,3.4053e-17,3.1806,-1.4955,1,0.00247,0.00247,0.00125,0
-4.1552e-15,-5.8579e-15,0,-7.2529e-23,0,0,0,0,0,-1.4673e-12,5.8401e-13,0,-4.4583e-13,7.6453e-30,2.1971e-29,1.3578e-12,-4.1552e-15,-5.8579e-15,0,-7.2529e-23,0,0,-3.3225,-0.12241,-1.0335,-0.6955,1.1927e-17,3.4275e-17,3.1772,-1.4928,1,0.00248,0.00248,0.00125,0
-4.171e-15,-5.8821e-15,0,-7.2823e-23,0,0,0,0,0,-1.4656e-12,5.8395e-13,0,-4.4499e-13,7.7803e-30,2.2114e-29,1.3564e-12,-4.171e-15,-5.8821e-15,0,-7.2822e-23,0,0,-3.3179,-0.1206,-1.0316,-0.69418,1.2137e-17,3.4498e-17,3.1739,-1.49,1,0.00249,0.00249,0.00125,0
-4.1867e-15,-5.9064e-15,0,-7.3116e-23,0,0,0,0,0,-1.4639e-12,5.8389e-13,0,-4.4414e-13,7.9153e-30,2.2257e-29,1.355e-12,-4.1867e-15,-5.9064e-15,0,-7.3116e-23,0,0,-3.3134,-0.11879,-1.0297,-0.69286,1.2348e-17,3.472e-17,3.1706,-1.4873,1,0.0025,0.0025,0.00125,0
-4.2003e-15,-5.935e-15,0,-7.3395e-23,0,0,0,0,0,-1.4621e-12,5.8326e-13,0,-4.4387e-13,7.821e-30,2.2242e-29,1.3535e-12,-4.2003e-15,-5.935e-15,0,-7.3395e-23,0,0,-3.309,-0.1183,-1.0282,-0.69244,1.2201e-17,3.4697e-17,3.1671,-1.4852,1,0.00251,0.00251,0.00125,0
-4.2138e-15,-5.9637e-15,0,-7.3675e-23,0,0,0,0,0,-1.4602e-12,5.8263e-13,0,-4.436e-13,7.7266e-30,2.2226e-29,1.352e-12,-4.2138e-15,-5.9637e-15,0,-7.3675e-23,0,0,-3.3046,-0.11782,-1.0267,-0.69202,1.2054e-17,3.4673e-17,3.1636,-1.483,1,0.00252,0.00252,0.00125,0
-4.2273e-15,-5.9923e-15,0,-7.3954e-23,0,0,0,0,0,-1.4583e-12,5.8199e-13,0,-4.4333e-13,7.6323e-30,2.2211e-29,1.3505e-12,-4.2273e-15,-5.9923e-15,0,-7.3954e-23,0,0,-3.3001,-0.11733,-1.0252,-0.69159,1.1906e-17,3.465e-17,3.1601,-1.4809,1,0.00253,0.00253,0.00125,0
-4.2408e-15,-6.0209e-15,0,-7.4234e-23,0,0,0,0,0,-1.4564e-12,5.8136e-13,0,-4.4306e-13,7.538e-30,2.2196e-29,1.349e-12,-4.2408e-15,-6.0209e-15,0,-7.4234e-23,0,0,-3.2957,-0.11685,-1.0238,-0.69117,1.1759e-17,3.4626e-17,3.1566,-1.4788,1,0.00254,0.00254,0.00125,0
-4.2544e-15,-6.0496e-15,0,-7.4514e-23,0,0,0,0,0,-1.4545e-12,5.8073e-13,0,-4.4279e-13,7.4436e-30,2.2181e-29,1.3475e-12,-4.2544e-15,-6.0496e-15,0,-7.4513e-23,0,0,-3.2913,-0.11636,-1.0223,-0.69075,1.1612e-17,3.4602e-17,3.1531,-1.4767,1,0.00255,0.00255,0.00125,0
-4.2679e-15,-6.0782e-15,0,-7.4793e-23,0,0,0,0,0,-1.4526e-12,5.8009e-13,0,-4.4252e-13,7.3493e-30,2.2166e-29,1.346e-12,-4.2679e-15,-6.0782e-15,0,-7.4793e-23,0,0,-3.2869,-0.11588,-1.0208,-0.69033,1.1465e-17,3.4579e-17,3.1496,-1.4745,1,0.00256,0.00256,0.00125,0
-4.2814e-15,-6.1068e-15,0,-7.5073e-23,0,0,0,0,0,-1.4507e-12,5.7946e-13,0,-4.4225e-13,7.255e-30,2.2151e-29,1.3445e-12,-4.2814e-15,-6.1068e-15,0,-7.5073e-23,0,0,-3.2825,-0.11539,-1.0194,-0.6899,1.1318e-17,3.4555e-17,3.1461,-1.4724,1,0.00257,0.00257,0.00125,0
-4.2949e-15,-6.1355e-15,0,-7.5352e-23,0,0,0,0,0,-1.4488e-12,5.7883e-13,0,-4.4197e-13,7.1606e-30,2.2136e-29,1.343e-12,-4.2949e-15,-6.1355e-15,0,-7.5352e-23,0,0,-3.278,-0.11491,-1.0179,-0.68948,1.1171e-17,3.4532e-17,3.1426,-1.4703,1,0.00258,0.00258,0.00125,0
-4.3085e-15,-6.1641e-15,0,-7.5632e-23,0,0,0,0,0,-1.4469e-12,5.782e-13,0,-4.417e-13,7.0663e-30,2.212e-29,1.3415e-12,-4.3085e-15,-6.1641e-15,0,-7.5632e-23,0,0,-3.2736,-0.11442,-1.0164,-0.68906,1.1023e-17,3.4508e-17,3.1391,-1.4681,1,0.00259,0.00259,0.00125,0
-4.322e-15,-6.1927e-15,0,-7.5911e-23,0,0,0,0,0,-1.445e-12,5.7756e-13,0,-4.4143e-13,6.972e-30,2.2105e-29,1.34e-12,-4.322e-15,-6.1927e-15,0,-7.5911e-23,0,0,-3.2692,-0.11394,-1.0149,-0.68864,1.0876e-17,3.4484e-17,3.1356,-1.466,1,0.0026,0.0026,0.00125,0
-4.3355e-15,-6.2213e-15,0,-7.6191e-23,0,0,0,0,0,-1.4431e-12,5.7693e-13,0,-4.4116e-13,6.8776e-30,2.209e-29,1.3385e-12,-4.3355e-15,-6.2213e-15,0,-7.6191e-23,0,0,-3.2648,-0.11345,-1.0135,-0.68821,1.0729e-17,3.4461e-17,3.1321,-1.4639,1,0.00261,0.00261,0.00125,0
-4.349e-15,-6.25e-15,0,-7.647e-23,0,0,0,0,0,-1.4412e-12,5.763e-13,0,-4.4089e-13,6.7833e-30,2.2075e-29,1.337e-12,-4.349e-15,-6.25e-15,0,-7.647e-23,0,0,-3.2603,-0.11297,-1.012,-0.68779,1.0582e-17,3.4437e-17,3.1286,-1.4618,1,0.00262,0.00262,0.00125,0
-4.3626e-15,-6.2786e-15,0,-7.675e-23,0,0,0,0,0,-1.4394e-12,5.7566e-13,0,-4.4062e-13,6.689e-30,2.206e-29,1.3355e-12,-4.3626e-15,-6.2786e-15,0,-7.675e-23,0,0,-3.2559,-0.11248,-1.0105,-0.68737,1.0435e-17,3.4414e-17,3.1251,-1.4596,1,0.00263,0.00263,0.00125,0
-4.3761e-15,-6.3072e-15,0,-7.7029e-23,0,0,0,0,0,-1.4375e-12,5.7503e-13,0,-4.4035e-13,6.5946e-30,2.2045e-29,1.334e-12,-4.3761e-15,-6.3072e-15,0,-7.7029e-23,0,0,-3.2515,-0.11199,-1.009,-0.68694,1.0288e-17,3.439e-17,3.1216,-1.4575,1,0.00264,0.00264,0.00125,0
-4.3896e-15,-6.3359e-15,0,-7.7309e-23,0,0,0,0,0,-1.4356e-12,5.744e-13,0,-4.4008e-13,6.5003e-30,2.203e-29,1.3325e-12,-4.3896e-15,-6.3359e-15,0,-7.7309e-23,0,0,-3.2471,-0.11151,-1.0076,-0.68652,1.014e-17,3.4366e-17,3.1182,-1.4554,1,0.00265,0.00265,0.00125,0
-4.4031e-15,-6.3645e-15,0,-7.7589e-23,0,0,0,0,0,-1.4337e-12,5.7377e-13,0,-4.3981e-13,6.406e-30,2.2015e-29,1.331e-12,-4.4031e-15,-6.3645e-15,0,-7.7589e-23,0,0,-3.2426,-0.11102,-1.0061,-0.6861,9.9933e-18,3.4343e-17,3.1147,-1.4533,1,0.00266,0.00266,0.00125,0
-4.4167e-15,-6.3931e-15,0,-7.7868e-23,0,0,0,0,0,-1.4318e-12,5.7313e-13,0,-4.3954e-13,6.3116e-30,2.1999e-29,1.3296e-12,-4.4167e-15,-6.3931e-15,0,-7.7868e-23,0,0,-3.2382,-0.11054,-1.0046,-0.68568,9.8461e-18,3.4319e-17,3.1112,-1.4511,1,0.00267,0.00267,0.00125,0
-4.4302e-15,-6.4218e-15,0,-7.8148e-23,0,0,0,0,0,-1.4299e-12,5.725e-13,0,-4.3927e-13,6.2173e-30,2.1984e-29,1.3281e-12,-4.4302e-15,-6.4218e-15,0,-7.8148e-23,0,0,-3.2338,-0.11005,-1.0032,-0.68525,9.699e-18,3.4296e-17,3.1077,-1.449,1,0.00268,0.00268,0.00125,0
-4.4437e-15,-6.4504e-15,0,-7.8427e-23,0,0,0,0,0,-1.428e-12,5.7187e-13,0,-4.3899e-13,6.123e-30,2.1969e-29,1.3266e-12,-4.4437e-15,-6.4504e-15,0,-7.8427e-23,0,0,-3.2294,-0.10957,-1.0017,-0.68483,9.5518e-18,3.4272e-17,3.1042,-1.4469,1,0.00269,0.00269,0.00125,0
-4.4572e-15,-6.479e-15,0,-7.8707e-23,0,0,0,0,0,-1.4261e-12,5.7123e-13,0,-4.3872e-13,6.0286e-30,2.1954e-29,1.3251e-12,-4.4572e-15,-6.479e-15,0,-7.8707e-23,0,0,-3.2249,-0.10908,-1.0002,-0.68441,9.4046e-18,3.4248e-17,3.1007,-1.4447,1,0.0027,0.0027,0.00125,0
-4.4708e-15,-6.5076e-15,0,-7.8986e-23,0,0,0,0,0,-1.4242e-12,5.706e-13,0,-4.3845e-13,5.9343e-30,2.1939e-29,1.3236e-12,-4.4708e-15,-6.5076e-15,0,-7.8986e-23,0,0,-3.2205,-0.1086,-0.99874,-0.68399,9.2575e-18,3.4225e-17,3.0972,-1.4426,1,0.00271,0.00271,0.00125,0
-4.4843e-15,-6.5363e-15,0,-7.9266e-23,0,0,0,0,0,-1.4223e-12,5.6997e-13,0,-4.3818e-13,5.8399e-30,2.1924e-29,1.3221e-12,-4.4843e-15,-6.5363e-15,0,-7.9266e-23,0,0,-3.2161,-0.10811,-0.99727,-0.68356,9.1103e-18,3.4201e-17,3.0937,-1.4405,1,0.00272,0.00272,0.00125,0
-4.4978e-15,-6.5649e-15,0,-7.9545e-23,0,0,0,0,0,-1.4204e-12,5.6934e-13,0,-4.3791e-13,5.7456e-30,2.1909e-29,1.3206e-12,-4.4978e-15,-6.5649e-15,0,-7.9545e-23,0,0,-3.2117,-0.10763,-0.99579,-0.68314,8.9632e-18,3.4178e-17,3.0902,-1.4384,1,0.00273,0.00273,0.00125,0
-4.5113e-15,-6.5935e-15,0,-7.9825e-23,0,0,0,0,0,-1.4185e-12,5.687e-13,0,-4.3764e-13,5.6513e-30,2.1894e-29,1.3191e-12,-4.5113e-15,-6.5935e-15,0,-7.9825e-23,0,0,-3.2073,-0.10714,-0.99432,-0.68272,8.816e-18,3.4154e-17,3.0867,-1.4362,1,0.00274,0.00274,0.00125,0
-4.5249e-15,-6.6222e-15,0,-8.0105e-23,0,0,0,0,0,-1.4167e-12,5.6807e-13,0,-4.3737e-13,5.5569e-30,2.1878e-29,1.3176e-12,-4.5249e-15,-6.6222e-15,0,-8.0105e-23,0,0,-3.2028,-0.10666,-0.99285,-0.68229,8.6688e-18,3.413e-17,3.0832,-1.4341,1,0.00275,0.00275,0.00125,0
-4.5384e-15,-6.6508e-15,0,-8.0384e-23,0,0,0,0,0,-1.4148e-12,5.6744e-13,0,-4.371e-13,5.4626e-30,2.1863e-29,1.3161e-12,-4.5384e-15,-6.6508e-15,0,-8.0384e-23,0,0,-3.1984,-0.10617,-0.99137,-0.68187,8.5217e-18,3.4107e-17,3.0797,-1.432,1,0.00276,0.00276,0.00125,0
-4.5519e-15,-6.6794e-15,0,-8.0664e-23,0,0,0,0,0,-1.4129e-12,5.668e-13,0,-4.3683e-13,5.3683e-30,2.1848e-29,1.3146e-12,-4.5519e-15,-6.6794e-15,0,-8.0664e-23,0,0,-3.194,-0.10569,-0.9899,-0.68145,8.3745e-18,3.4083e-17,3.0762,-1.4299,1,0.00277,0.00277,0.00125,0
-4.5654e-15,-6.708e-15,0,-8.0943e-23,0,0,0,0,0,-1.411e-12,5.6617e-13,0,-4.3656e-13,5.2739e-30,2.1833e-29,1.3131e-12,-4.5654e-15,-6.708e-15,0,-8.0943e-23,0,0,-3.1896,-0.1052,-0.98843,-0.68103,8.2274e-18,3.406e-17,3.0727,-1.4277,1,0.00278,0.00278,0.00125,0
-4.579e-15,-6.7367e-15,0,-8.1223e-23,0,0,0,0,0,-1.4091e-12,5.6554e-13,0,-4.3628e-13,5.1796e-30,2.1818e-29,1.3116e-12,-4.579e-15,-6.7367e-15,0,-8.1223e-23,0,0,-3.1851,-0.10471,-0.98696,-0.6806,8.0802e-18,3.4036e-17,3.0692,-1.4256,1,0.00279,0.00279,0.00125,0
-4.5925e-15,-6.7653e-15,0,-8.1502e-23,0,0,0,0,0,-1.4072e-12,5.6491e-13,0,-4.3601e-13,5.0853e-30,2.1803e-29,1.3101e-12,-4.5925e-15,-6.7653e-15,0,-8.1502e-23,0,0,-3.1807,-0.10423,-0.98548,-0.68018,7.933e-18,3.4012e-17,3.0657,-1.4235,1,0.0028,0.0028,0.00125,0
-4.606e-15,-6.7939e-15,0,-8.1782e-23,0,0,0,0,0,-1.4053e-12,5.6427e-13,0,-4.3574e-13,4.9909e-30,2.1788e-29,1.3086e-12,-4.606e-15,-6.7939e-15,0,-8.1782e-23,0,0,-3.1763,-0.10374,-0.98401,-0.67976,7.7859e-18,3.3989e-17,3.0622,-1.4213,1,0.00281,0.00281,0.00125,0
-4.6195e-15,-6.8226e-15,0,-8.2061e-23,0,0,0,0,0,-1.4034e-12,5.6364e-13,0,-4.3547e-13,4.8966e-30,2.1773e-29,1.3071e-12,-4.6195e-15,-6.8226e-15,0,-8.2061e-23,0,0,-3.1719,-0.10326,-0.98254,-0.67934,7.6387e-18,3.3965e-17,3.0587,-1.4192,1,0.00282,0.00282,0.00125,0
-4.6331e-15,-6.8512e-15,0,-8.2341e-23,0,0,0,0,0,-1.4015e-12,5.6301e-13,0,-4.352e-13,4.8023e-30,2.1757e-29,1.3056e-12,-4.6331e-15,-6.8512e-15,0,-8.2341e-23,0,0,-3.1674,-0.10277,-0.98107,-0.67891,7.4915e-18,3.3941e-17,3.0552,-1.4171,1,0.00283,0.00283,0.00125,0
-4.6466e-15,-6.8798e-15,0,-8.2621e-23,0,0,0,0,0,-1.3996e-12,5.6237e-13,0,-4.3493e-13,4.7079e-30,2.1742e-29,1.3041e-12,-4.6466e-15,-6.8798e-15,0,-8.2621e-23,0,0,-3.163,-0.10229,-0.97959,-0.67849,7.3444e-18,3.3918e-17,3.0517,-1.415,1,0.00284,0.00284,0.00125,0
-4.6601e-15,-6.9085e-15,0,-8.29e-23,0,0,0,0,0,-1.3977e-12,5.6174e-13,0,-4.3466e-13,4.6136e-30,2.1727e-29,1.3027e-12,-4.6601e-15,-6.9085e-15,0,-8.29e-23,0,0,-3.1586,-0.1018,-0.97812,-0.67807,7.1972e-18,3.3894e-17,3.0482,-1.4128,1,0.00285,0.00285,0.00125,0
-4.6736e-15,-6.9371e-15,0,-8.318e-23,0,0,0,0,0,-1.3958e-12,5.6111e-13,0,-4.3439e-13,4.5193e-30,2.1712e-29,1.3012e-12,-4.6736e-15,-6.9371e-15,0,-8.318e-23,0,0,-3.1542,-0.10132,-0.97665,-0.67764,7.0501e-18,3.3871e-17,3.0447,-1.4107,1,0.00286,0.00286,0.00125,0
-4.6872e-15,-6.9657e-15,0,-8.3459e-23,0,0,0,0,0,-1.394e-12,5.6048e-13,0,-4.3412e-13,4.4249e-30,2.1697e-29,1.2997e-12,-4.6872e-15,-6.9657e-15,0,-8.3459e-23,0,0,-3.1497,-0.10083,-0.97518,-0.67722,6.9029e-18,3.3847e-17,3.0412,-1.4086,1,0.00287,0.00287,0.00125,0
-4.7007e-15,-6.9943e-15,0,-8.3739e-23,0,0,0,0,0,-1.3921e-12,5.5984e-13,0,-4.3385e-13,4.3306e-30,2.1682e-29,1.2982e-12,-4.7007e-15,-6.9943e-15,0,-8.3739e-23,0,0,-3.1453,-0.10035,-0.9737,-0.6768,6.7557e-18,3.3823e-17,3.0377,-1.4065,1,0.00288,0.00288,0.00125,0
-4.7142e-15,-7.023e-15,0,-8.4018e-23,0,0,0,0,0,-1.3902e-12,5.5921e-13,0,-4.3358e-13,4.2363e-30,2.1667e-29,1.2967e-12,-4.7142e-15,-7.023e-15,0,-8.4018e-23,0,0,-3.1409,-0.099862,-0.97223,-0.67638,6.6086e-18,3.38e-17,3.0342,-1.4043,1,0.00289,0.00289,0.00125,0
-4.7277e-15,-7.0516e-15,0,-8.4298e-23,0,0,0,0,0,-1.3883e-12,5.5858e-13,0,-4.333e-13,4.1419e-30,2.1651e-29,1.2952e-12,-4.7277e-15,-7.0516e-15,0,-8.4298e-23,0,0,-3.1365,-0.099376,-0.97076,-0.67595,6.4614e-18,3.3776e-17,3.0307,-1.4022,1,0.0029,0.0029,0.00125,0
-4.7413e-15,-7.0802e-15,0,-8.4577e-23,0,0,0,0,0,-1.3864e-12,5.5794e-13,0,-4.3303e-13,4.0476e-30,2.1636e-29,1.2937e-12,-4.7413e-15,-7.0802e-15,0,-8.4577e-23,0,0,-3.1321,-0.098891,-0.96929,-0.67553,6.3143e-18,3.3753e-17,3.0272,-1.4001,1,0.00291,0.00291,0.00125,0
-4.7548e-15,-7.1089e-15,0,-8.4857e-23,0,0,0,0,0,-1.3845e-12,5.5731e-13,0,-4.3276e-13,3.9533e-30,2.1621e-29,1.2922e-12,-4.7548e-15,-7.1089e-15,0,-8.4857e-23,0,0,-3.1276,-0.098406,-0.96781,-0.67511,6.1671e-18,3.3729e-17,3.0237,-1.398,1,0.00292,0.00292,0.00125,0
-4.7683e-15,-7.1375e-15,0,-8.5137e-23,0,0,0,0,0,-1.3826e-12,5.5668e-13,0,-4.3249e-13,3.8589e-30,2.1606e-29,1.2907e-12,-4.7683e-15,-7.1375e-15,0,-8.5137e-23,0,0,-3.1232,-0.09792,-0.96634,-0.67469,6.0199e-18,3.3705e-17,3.0202,-1.3958,1,0.00293,0.00293,0.00125,0
-4.7818e-15,-7.1661e-15,0,-8.5416e-23,0,0,0,0,0,-1.3807e-12,5.5605e-13,0,-4.3222e-13,3.7646e-30,2.1591e-29,1.2892e-12,-4.7818e-15,-7.1661e-15,0,-8.5416e-23,0,0,-3.1188,-0.097435,-0.96487,-0.67426,5.8728e-18,3.3682e-17,3.0167,-1.3937,1,0.00294,0.00294,0.00125,0
