"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1606e-17,-4.6659e-17,-7.571e-36,1.1606e-17,-4.6659e-17,-7.571e-36,0,0,0,3.0325e-17,-1.2879e-17,0,-2.7917e-19,-2.4112e-33,-7.6912e-33,2.5621e-17,1.1606e-17,-4.6659e-17,-7.571e-36,1.1606e-17,-4.6659e-17,-7.571e-36,6.7719e-05,3.2142e-07,2.0412e-05,-4.3551e-07,-3.7615e-21,-1.1998e-20,5.9953e-05,3.0158e-05,1,0.308,0.308,0.09,0
1.1675e-17,-4.7246e-17,-8.3267e-36,1.1675e-17,-4.7246e-17,-8.3267e-36,0,0,0,3.0289e-17,-1.2863e-17,0,-2.7917e-19,-2.3996e-33,-8.9795e-33,2.5591e-17,1.1675e-17,-4.7246e-17,-8.3267e-36,1.1675e-17,-4.7246e-17,-8.3267e-36,6.7639e-05,3.2104e-07,2.0388e-05,-4.3551e-07,-3.7433e-21,-1.4008e-20,5.9882e-05,3.0122e-05,1,0.31,0.31,0.09,0
1.1744e-17,-4.7833e-17,-9.0823e-36,1.1744e-17,-4.7833e-17,-9.0823e-36,0,0,0,3.0253e-17,-1.2848e-17,0,-2.7917e-19,-2.3879e-33,-1.0268e-32,2.556e-17,1.1744e-17,-4.7833e-17,-9.0823e-36,1.1744e-17,-4.7833e-17,-9.0823e-36,6.7559e-05,3.2066e-07,2.0364e-05,-4.3551e-07,-3.7251e-21,-1.6018e-20,5.9811e-05,3.0086e-05,1,0.312,0.312,0.09,0
1.1814e-17,-4.842e-17,-9.838e-36,1.1814e-17,-4.842e-17,-9.838e-36,0,0,0,3.0217e-17,-1.2833e-17,0,-2.7917e-19,-2.3762e-33,-1.1556e-32,2.553e-17,1.1814e-17,-4.842e-17,-9.838e-36,1.1814e-17,-4.842e-17,-9.838e-36,6.7478e-05,3.2028e-07,2.034e-05,-4.3551e-07,-3.7069e-21,-1.8028e-20,5.974e-05,3.005e-05,1,0.314,0.314,0.09,0
1.1883e-17,-4.9007e-17,-1.0594e-35,1.1883e-17,-4.9007e-17,-1.0594e-35,0,0,0,3.0181e-17,-1.2818e-17,0,-2.7918e-19,-2.3646e-33,-1.2845e-32,2.55e-17,1.1883e-17,-4.9007e-17,-1.0594e-35,1.1883e-17,-4.9007e-17,-1.0594e-35,6.7398e-05,3.199e-07,2.0315e-05,-4.3551e-07,-3.6887e-21,-2.0038e-20,5.9669e-05,3.0015e-05,1,0.316,0.316,0.09,0
1.1952e-17,-4.9594e-17,-1.1349e-35,1.1952e-17,-4.9594e-17,-1.1349e-35,0,0,0,3.0145e-17,-1.2802e-17,0,-2.7918e-19,-2.3529e-33,-1.4133e-32,2.5469e-17,1.1952e-17,-4.9594e-17,-1.1349e-35,1.1952e-17,-4.9594e-17,-1.1349e-35,6.7318e-05,3.1952e-07,2.0291e-05,-4.3552e-07,-3.6705e-21,-2.2047e-20,5.9598e-05,2.9979e-05,1,0.318,0.318,0.09,0
1.2021e-17,-5.0181e-17,-1.2105e-35,1.2021e-17,-5.0181e-17,-1.2105e-35,0,0,0,3.0109e-17,-1.2787e-17,0,-2.7918e-19,-2.3412e-33,-1.5421e-32,2.5439e-17,1.2021e-17,-5.0181e-17,-1.2105e-35,1.2021e-17,-5.0181e-17,-1.2105e-35,6.7238e-05,3.1914e-07,2.0267e-05,-4.3552e-07,-3.6523e-21,-2.4057e-20,5.9527e-05,2.9943e-05,1,0.32,0.32,0.09,0
1.209e-17,-5.0803e-17,-4.6868e-36,1.209e-17,-5.0803e-17,-4.6868e-36,0,0,0,3.0073e-17,-1.2772e-17,0,-2.7918e-19,-2.1909e-33,-1.5109e-32,2.5409e-17,1.209e-17,-5.0803e-17,-4.6868e-36,1.209e-17,-5.0803e-17,-4.6868e-36,6.7157e-05,3.1876e-07,2.0243e-05,-4.3552e-07,-3.4178e-21,-2.357e-20,5.9456e-05,2.9908e-05,1,0.322,0.322,0.09,0
1.2158e-17,-5.1424e-17,2.7314e-36,1.2158e-17,-5.1424e-17,2.7314e-36,0,0,0,3.0037e-17,-1.2757e-17,0,-2.7918e-19,-2.0406e-33,-1.4796e-32,2.5378e-17,1.2158e-17,-5.1424e-17,2.7314e-36,1.2158e-17,-5.1424e-17,2.7314e-36,6.7077e-05,3.1838e-07,2.0219e-05,-4.3552e-07,-3.1833e-21,-2.3082e-20,5.9385e-05,2.9872e-05,1,0.324,0.324,0.09,0
1.2226e-17,-5.2046e-17,1.015e-35,1.2226e-17,-5.2046e-17,1.015e-35,0,0,0,3.0001e-17,-1.2741e-17,0,-2.7918e-19,-1.8902e-33,-1.4484e-32,2.5348e-17,1.2226e-17,-5.2046e-17,1.015e-35,1.2226e-17,-5.2046e-17,1.015e-35,6.6997e-05,3.18e-07,2.0194e-05,-4.3552e-07,-2.9488e-21,-2.2595e-20,5.9314e-05,2.9836e-05,1,0.326,0.326,0.09,0
1.2295e-17,-5.2667e-17,1.7568e-35,1.2295e-17,-5.2667e-17,1.7568e-35,0,0,0,2.9966e-17,-1.2726e-17,0,-2.7918e-19,-1.7399e-33,-1.4171e-32,2.5318e-17,1.2295e-17,-5.2667e-17,1.7568e-35,1.2295e-17,-5.2667e-17,1.7568e-35,6.6916e-05,3.1762e-07,2.017e-05,-4.3552e-07,-2.7142e-21,-2.2107e-20,5.9243e-05,2.98e-05,1,0.328,0.328,0.09,0
1.2363e-17,-5.3288e-17,2.4986e-35,1.2363e-17,-5.3288e-17,2.4986e-35,0,0,0,2.993e-17,-1.2711e-17,0,-2.7918e-19,-1.5896e-33,-1.3859e-32,2.5287e-17,1.2363e-17,-5.3288e-17,2.4986e-35,1.2363e-17,-5.3288e-17,2.4986e-35,6.6836e-05,3.1724e-07,2.0146e-05,-4.3552e-07,-2.4797e-21,-2.1619e-20,5.9172e-05,2.9765e-05,1,0.33,0.33,0.09,0
1.2432e-17,-5.391e-17,3.2404e-35,1.2432e-17,-5.391e-17,3.2404e-35,0,0,0,2.9894e-17,-1.2695e-17,0,-2.7918e-19,-1.4392e-33,-1.3546e-32,2.5257e-17,1.2432e-17,-5.391e-17,3.2404e-35,1.2432e-17,-5.391e-17,3.2404e-35,6.6756e-05,3.1686e-07,2.0122e-05,-4.3552e-07,-2.2452e-21,-2.1132e-20,5.9101e-05,2.9729e-05,1,0.332,0.332,0.09,0
1.25e-17,-5.4531e-17,3.9822e-35,1.25e-17,-5.4531e-17,3.9822e-35,0,0,0,2.9858e-17,-1.268e-17,0,-2.7918e-19,-1.2889e-33,-1.3234e-32,2.5227e-17,1.25e-17,-5.4531e-17,3.9822e-35,1.25e-17,-5.4531e-17,3.9822e-35,6.6676e-05,3.1648e-07,2.0098e-05,-4.3552e-07,-2.0107e-21,-2.0644e-20,5.903e-05,2.9693e-05,1,0.334,0.334,0.09,0
1.2569e-17,-5.5153e-17,4.724e-35,1.2569e-17,-5.5153e-17,4.724e-35,0,0,0,2.9822e-17,-1.2665e-17,0,-2.7918e-19,-1.1386e-33,-1.2921e-32,2.5196e-17,1.2569e-17,-5.5153e-17,4.724e-35,1.2569e-17,-5.5153e-17,4.724e-35,6.6595e-05,3.161e-07,2.0073e-05,-4.3552e-07,-1.7762e-21,-2.0157e-20,5.8959e-05,2.9657e-05,1,0.336,0.336,0.09,0
1.2637e-17,-5.5774e-17,5.4659e-35,1.2637e-17,-5.5774e-17,5.4659e-35,0,0,0,2.9786e-17,-1.265e-17,0,-2.7918e-19,-9.8826e-34,-1.2608e-32,2.5166e-17,1.2637e-17,-5.5774e-17,5.4658e-35,1.2637e-17,-5.5774e-17,5.4658e-35,6.6515e-05,3.1572e-07,2.0049e-05,-4.3552e-07,-1.5417e-21,-1.9669e-20,5.8888e-05,2.9622e-05,1,0.338,0.338,0.09,0
1.2705e-17,-5.6396e-17,6.2077e-35,1.2705e-17,-5.6396e-17,6.2077e-35,0,0,0,2.975e-17,-1.2634e-17,0,-2.7918e-19,-8.3793e-34,-1.2296e-32,2.5136e-17,1.2705e-17,-5.6396e-17,6.2077e-35,1.2705e-17,-5.6396e-17,6.2077e-35,6.6435e-05,3.1534e-07,2.0025e-05,-4.3552e-07,-1.3072e-21,-1.9182e-20,5.8817e-05,2.9586e-05,1,0.34,0.34,0.09,0
1.2773e-17,-5.7051e-17,5.8062e-35,1.2773e-17,-5.7051e-17,5.8062e-35,0,0,0,2.9714e-17,-1.2619e-17,0,-2.7918e-19,-6.9422e-34,-1.2978e-32,2.5105e-17,1.2773e-17,-5.7051e-17,5.8062e-35,1.2773e-17,-5.7051e-17,5.8062e-35,6.6355e-05,3.1495e-07,2.0001e-05,-4.3552e-07,-1.083e-21,-2.0246e-20,5.8746e-05,2.955e-05,1,0.342,0.342,0.09,0
1.2841e-17,-5.7707e-17,5.4048e-35,1.2841e-17,-5.7707e-17,5.4048e-35,0,0,0,2.9678e-17,-1.2604e-17,0,-2.7918e-19,-5.5052e-34,-1.3661e-32,2.5075e-17,1.2841e-17,-5.7707e-17,5.4048e-35,1.2841e-17,-5.7707e-17,5.4048e-35,6.6274e-05,3.1457e-07,1.9977e-05,-4.3552e-07,-8.588e-22,-2.1311e-20,5.8675e-05,2.9514e-05,1,0.344,0.344,0.09,0
1.2908e-17,-5.8362e-17,5.0033e-35,1.2908e-17,-5.8362e-17,5.0033e-35,0,0,0,2.9642e-17,-1.2589e-17,0,-2.7918e-19,-4.0681e-34,-1.4344e-32,2.5045e-17,1.2908e-17,-5.8362e-17,5.0033e-35,1.2908e-17,-5.8362e-17,5.0033e-35,6.6194e-05,3.1419e-07,1.9953e-05,-4.3552e-07,-6.3463e-22,-2.2376e-20,5.8604e-05,2.9479e-05,1,0.346,0.346,0.09,0
1.2976e-17,-5.9017e-17,4.6019e-35,1.2976e-17,-5.9017e-17,4.6019e-35,0,0,0,2.9606e-17,-1.2573e-17,0,-2.7918e-19,-2.631e-34,-1.5026e-32,2.5014e-17,1.2976e-17,-5.9017e-17,4.6019e-35,1.2976e-17,-5.9017e-17,4.6019e-35,6.6114e-05,3.1381e-07,1.9928e-05,-4.3552e-07,-4.1044e-22,-2.3441e-20,5.8533e-05,2.9443e-05,1,0.348,0.348,0.09,0
1.3043e-17,-5.9673e-17,4.2004e-35,1.3043e-17,-5.9673e-17,4.2004e-35,0,0,0,2.957e-17,-1.2558e-17,0,-2.7918e-19,-1.194e-34,-1.5709e-32,2.4984e-17,1.3043e-17,-5.9673e-17,4.2004e-35,1.3043e-17,-5.9673e-17,4.2004e-35,6.6034e-05,3.1343e-07,1.9904e-05,-4.3552e-07,-1.8626e-22,-2.4506e-20,5.8462e-05,2.9407e-05,1,0.35,0.35,0.09,0
1.3111e-17,-6.0328e-17,3.799e-35,1.3111e-17,-6.0328e-17,3.799e-35,0,0,0,2.9534e-17,-1.2543e-17,0,-2.7918e-19,2.431e-35,-1.6391e-32,2.4953e-17,1.3111e-17,-6.0328e-17,3.799e-35,1.3111e-17,-6.0328e-17,3.799e-35,6.5953e-05,3.1305e-07,1.988e-05,-4.3552e-07,3.7922e-23,-2.557e-20,5.8391e-05,2.9371e-05,1,0.352,0.352,0.09,0
1.3178e-17,-6.0984e-17,3.3975e-35,1.3178e-17,-6.0984e-17,3.3975e-35,0,0,0,2.9498e-17,-1.2528e-17,0,-2.7918e-19,1.6802e-34,-1.7074e-32,2.4923e-17,1.3178e-17,-6.0984e-17,3.3975e-35,1.3178e-17,-6.0984e-17,3.3975e-35,6.5873e-05,3.1267e-07,1.9856e-05,-4.3552e-07,2.621e-22,-2.6635e-20,5.832e-05,2.9336e-05,1,0.354,0.354,0.09,0
1.3246e-17,-6.1639e-17,2.9961e-35,1.3246e-17,-6.1639e-17,2.9961e-35,0,0,0,2.9462e-17,-1.2512e-17,0,-2.7918e-19,3.1172e-34,-1.7756e-32,2.4893e-17,1.3246e-17,-6.1639e-17,2.9961e-35,1.3246e-17,-6.1639e-17,2.9961e-35,6.5793e-05,3.1229e-07,1.9832e-05,-4.3552e-07,4.8629e-22,-2.77e-20,5.8249e-05,2.93e-05,1,0.356,0.356,0.09,0
1.3314e-17,-6.2295e-17,2.5946e-35,1.3314e-17,-6.2295e-17,2.5946e-35,0,0,0,2.9426e-17,-1.2497e-17,0,-2.7918e-19,4.5543e-34,-1.8439e-32,2.4862e-17,1.3314e-17,-6.2295e-17,2.5946e-35,1.3314e-17,-6.2295e-17,2.5946e-35,6.5713e-05,3.1191e-07,1.9807e-05,-4.3552e-07,7.1047e-22,-2.8765e-20,5.8178e-05,2.9264e-05,1,0.358,0.358,0.09,0
1.3381e-17,-6.295e-17,2.1932e-35,1.3381e-17,-6.295e-17,2.1932e-35,0,0,0,2.9391e-17,-1.2482e-17,0,-2.7918e-19,5.9914e-34,-1.9121e-32,2.4832e-17,1.3381e-17,-6.295e-17,2.1932e-35,1.3381e-17,-6.295e-17,2.1932e-35,6.5632e-05,3.1153e-07,1.9783e-05,-4.3552e-07,9.3465e-22,-2.983e-20,5.8107e-05,2.9228e-05,1,0.36,0.36,0.09,0
1.3448e-17,-6.3639e-17,7.0023e-36,1.3448e-17,-6.3639e-17,7.0023e-36,0,0,0,2.9355e-17,-1.2467e-17,0,-2.7918e-19,1.0796e-33,-1.9289e-32,2.4802e-17,1.3448e-17,-6.3639e-17,7.0024e-36,1.3448e-17,-6.3639e-17,7.0024e-36,6.5552e-05,3.1115e-07,1.9759e-05,-4.3552e-07,1.6841e-21,-3.009e-20,5.8036e-05,2.9193e-05,1,0.362,0.362,0.09,0
1.3515e-17,-6.4328e-17,-7.9275e-36,1.3515e-17,-6.4328e-17,-7.9275e-36,0,0,0,2.9319e-17,-1.2451e-17,0,-2.7918e-19,1.56e-33,-1.9456e-32,2.4771e-17,1.3515e-17,-6.4328e-17,-7.9273e-36,1.3515e-17,-6.4328e-17,-7.9273e-36,6.5472e-05,3.1077e-07,1.9735e-05,-4.3552e-07,2.4336e-21,-3.0351e-20,5.7965e-05,2.9157e-05,1,0.364,0.364,0.09,0
1.3582e-17,-6.5017e-17,-2.2857e-35,1.3582e-17,-6.5017e-17,-2.2857e-35,0,0,0,2.9283e-17,-1.2436e-17,0,-2.7918e-19,2.0404e-33,-1.9623e-32,2.4741e-17,1.3582e-17,-6.5017e-17,-2.2857e-35,1.3582e-17,-6.5017e-17,-2.2857e-35,6.5392e-05,3.1038e-07,1.9711e-05,-4.3552e-07,3.1831e-21,-3.0612e-20,5.7894e-05,2.9121e-05,1,0.366,0.366,0.09,0
1.3648e-17,-6.5706e-17,-3.7787e-35,1.3648e-17,-6.5706e-17,-3.7787e-35,0,0,0,2.9247e-17,-1.2421e-17,0,-2.7918e-19,2.5209e-33,-1.979e-32,2.4711e-17,1.3648e-17,-6.5706e-17,-3.7787e-35,1.3648e-17,-6.5706e-17,-3.7787e-35,6.5311e-05,3.1e-07,1.9686e-05,-4.3552e-07,3.9326e-21,-3.0873e-20,5.7823e-05,2.9085e-05,1,0.368,0.368,0.09,0
1.3715e-17,-6.6395e-17,-5.2717e-35,1.3715e-17,-6.6395e-17,-5.2717e-35,0,0,0,2.9211e-17,-1.2406e-17,0,-2.7918e-19,3.0013e-33,-1.9958e-32,2.468e-17,1.3715e-17,-6.6395e-17,-5.2717e-35,1.3715e-17,-6.6395e-17,-5.2717e-35,6.5231e-05,3.0962e-07,1.9662e-05,-4.3552e-07,4.6821e-21,-3.1134e-20,5.7752e-05,2.905e-05,1,0.37,0.37,0.09,0
1.3782e-17,-6.7084e-17,-6.7646e-35,1.3782e-17,-6.7084e-17,-6.7646e-35,0,0,0,2.9175e-17,-1.239e-17,0,-2.7918e-19,3.4818e-33,-2.0125e-32,2.465e-17,1.3782e-17,-6.7084e-17,-6.7646e-35,1.3782e-17,-6.7084e-17,-6.7646e-35,6.5151e-05,3.0924e-07,1.9638e-05,-4.3552e-07,5.4316e-21,-3.1395e-20,5.7681e-05,2.9014e-05,1,0.372,0.372,0.09,0
1.3849e-17,-6.7773e-17,-8.2576e-35,1.3849e-17,-6.7773e-17,-8.2576e-35,0,0,0,2.9139e-17,-1.2375e-17,0,-2.7918e-19,3.9622e-33,-2.0292e-32,2.462e-17,1.3849e-17,-6.7773e-17,-8.2576e-35,1.3849e-17,-6.7773e-17,-8.2576e-35,6.5071e-05,3.0886e-07,1.9614e-05,-4.3552e-07,6.181e-21,-3.1656e-20,5.761e-05,2.8978e-05,1,0.374,0.374,0.09,0
1.3915e-17,-6.8463e-17,-9.7506e-35,1.3915e-17,-6.8463e-17,-9.7506e-35,0,0,0,2.9103e-17,-1.236e-17,0,-2.7918e-19,4.4426e-33,-2.0459e-32,2.4589e-17,1.3915e-17,-6.8463e-17,-9.7506e-35,1.3915e-17,-6.8463e-17,-9.7506e-35,6.499e-05,3.0848e-07,1.959e-05,-4.3552e-07,6.9305e-21,-3.1917e-20,5.7539e-05,2.8942e-05,1,0.376,0.376,0.09,0
1.3982e-17,-6.9152e-17,-1.1244e-34,1.3982e-17,-6.9152e-17,-1.1244e-34,0,0,0,2.9067e-17,-1.2344e-17,0,-2.7918e-19,4.9231e-33,-2.0627e-32,2.4559e-17,1.3982e-17,-6.9152e-17,-1.1244e-34,1.3982e-17,-6.9152e-17,-1.1244e-34,6.491e-05,3.081e-07,1.9565e-05,-4.3552e-07,7.68e-21,-3.2177e-20,5.7468e-05,2.8907e-05,1,0.378,0.378,0.09,0
1.4049e-17,-6.9841e-17,-1.2737e-34,1.4049e-17,-6.9841e-17,-1.2737e-34,0,0,0,2.9031e-17,-1.2329e-17,0,-2.7918e-19,5.4035e-33,-2.0794e-32,2.4529e-17,1.4049e-17,-6.9841e-17,-1.2737e-34,1.4049e-17,-6.9841e-17,-1.2737e-34,6.483e-05,3.0771e-07,1.9541e-05,-4.3552e-07,8.4295e-21,-3.2438e-20,5.7397e-05,2.8871e-05,1,0.38,0.38,0.09,0
1.4115e-17,-7.0563e-17,-1.2261e-34,1.4115e-17,-7.0563e-17,-1.2261e-34,0,0,0,2.8995e-17,-1.2314e-17,0,-2.7918e-19,5.2507e-33,-1.876e-32,2.4498e-17,1.4115e-17,-7.0563e-17,-1.2261e-34,1.4115e-17,-7.0563e-17,-1.2261e-34,6.475e-05,3.0733e-07,1.9517e-05,-4.3552e-07,8.1911e-21,-2.9265e-20,5.7326e-05,2.8835e-05,1,0.382,0.382,0.09,0
1.4181e-17,-7.1285e-17,-1.1785e-34,1.4181e-17,-7.1285e-17,-1.1785e-34,0,0,0,2.8959e-17,-1.2299e-17,0,-2.7918e-19,5.0979e-33,-1.6726e-32,2.4468e-17,1.4181e-17,-7.1285e-17,-1.1785e-34,1.4181e-17,-7.1285e-17,-1.1785e-34,6.4669e-05,3.0695e-07,1.9493e-05,-4.3552e-07,7.9527e-21,-2.6093e-20,5.7255e-05,2.8799e-05,1,0.384,0.384,0.09,0
1.4247e-17,-7.2007e-17,-1.1309e-34,1.4247e-17,-7.2007e-17,-1.1309e-34,0,0,0,2.8923e-17,-1.2283e-17,0,-2.7918e-19,4.9451e-33,-1.4692e-32,2.4438e-17,1.4247e-17,-7.2007e-17,-1.1309e-34,1.4247e-17,-7.2007e-17,-1.1309e-34,6.4589e-05,3.0657e-07,1.9469e-05,-4.3552e-07,7.7143e-21,-2.292e-20,5.7184e-05,2.8764e-05,1,0.386,0.386,0.09,0
1.4313e-17,-7.2729e-17,-1.0833e-34,1.4313e-17,-7.2729e-17,-1.0833e-34,0,0,0,2.8887e-17,-1.2268e-17,0,-2.7918e-19,4.7922e-33,-1.2658e-32,2.4407e-17,1.4313e-17,-7.2729e-17,-1.0833e-34,1.4313e-17,-7.2729e-17,-1.0833e-34,6.4509e-05,3.0619e-07,1.9444e-05,-4.3552e-07,7.4759e-21,-1.9747e-20,5.7113e-05,2.8728e-05,1,0.388,0.388,0.09,0
1.4379e-17,-7.3452e-17,-1.0357e-34,1.4379e-17,-7.3452e-17,-1.0357e-34,0,0,0,2.8851e-17,-1.2253e-17,0,-2.7918e-19,4.6394e-33,-1.0624e-32,2.4377e-17,1.4379e-17,-7.3452e-17,-1.0357e-34,1.4379e-17,-7.3452e-17,-1.0357e-34,6.4429e-05,3.0581e-07,1.942e-05,-4.3552e-07,7.2375e-21,-1.6574e-20,5.7042e-05,2.8692e-05,1,0.39,0.39,0.09,0
1.4445e-17,-7.4174e-17,-9.8809e-35,1.4445e-17,-7.4174e-17,-9.8809e-35,0,0,0,2.8816e-17,-1.2238e-17,0,-2.7918e-19,4.4866e-33,-8.5906e-33,2.4347e-17,1.4445e-17,-7.4174e-17,-9.8809e-35,1.4445e-17,-7.4174e-17,-9.8809e-35,6.4348e-05,3.0543e-07,1.9396e-05,-4.3552e-07,6.9991e-21,-1.3401e-20,5.6971e-05,2.8657e-05,1,0.392,0.392,0.09,0
1.4511e-17,-7.4896e-17,-9.405e-35,1.4511e-17,-7.4896e-17,-9.405e-35,0,0,0,2.878e-17,-1.2222e-17,0,-2.7918e-19,4.3338e-33,-6.5567e-33,2.4316e-17,1.4511e-17,-7.4896e-17,-9.405e-35,1.4511e-17,-7.4896e-17,-9.405e-35,6.4268e-05,3.0505e-07,1.9372e-05,-4.3552e-07,6.7607e-21,-1.0228e-20,5.69e-05,2.8621e-05,1,0.394,0.394,0.09,0
1.4576e-17,-7.5618e-17,-8.9291e-35,1.4576e-17,-7.5618e-17,-8.9291e-35,0,0,0,2.8744e-17,-1.2207e-17,0,-2.7918e-19,4.181e-33,-4.5228e-33,2.4286e-17,1.4576e-17,-7.5618e-17,-8.9291e-35,1.4576e-17,-7.5618e-17,-8.9291e-35,6.4188e-05,3.0466e-07,1.9348e-05,-4.3552e-07,6.5223e-21,-7.0556e-21,5.6829e-05,2.8585e-05,1,0.396,0.396,0.09,0
1.4642e-17,-7.6341e-17,-8.4531e-35,1.4642e-17,-7.6341e-17,-8.4531e-35,0,0,0,2.8708e-17,-1.2192e-17,0,-2.7918e-19,4.0282e-33,-2.4889e-33,2.4256e-17,1.4642e-17,-7.6341e-17,-8.4531e-35,1.4642e-17,-7.6341e-17,-8.4531e-35,6.4108e-05,3.0428e-07,1.9324e-05,-4.3552e-07,6.2839e-21,-3.8827e-21,5.6758e-05,2.8549e-05,1,0.398,0.398,0.09,0
1.4708e-17,-7.7063e-17,-7.9772e-35,1.4708e-17,-7.7063e-17,-7.9772e-35,0,0,0,2.8672e-17,-1.2177e-17,0,-2.7918e-19,3.8753e-33,-4.5504e-34,2.4225e-17,1.4708e-17,-7.7063e-17,-7.9772e-35,1.4708e-17,-7.7063e-17,-7.9772e-35,6.4027e-05,3.039e-07,1.9299e-05,-4.3552e-07,6.0455e-21,-7.0989e-22,5.6687e-05,2.8514e-05,1,0.4,0.4,0.09,0
1.4773e-17,-7.7818e-17,-6.7666e-35,1.4773e-17,-7.7818e-17,-6.7666e-35,0,0,0,2.8636e-17,-1.2161e-17,0,-2.7918e-19,3.4322e-33,-5.1231e-34,2.4195e-17,1.4773e-17,-7.7818e-17,-6.7666e-35,1.4773e-17,-7.7818e-17,-6.7666e-35,6.3947e-05,3.0352e-07,1.9275e-05,-4.3552e-07,5.3543e-21,-7.9922e-22,5.6616e-05,2.8478e-05,1,0.402,0.402,0.09,0
1.4839e-17,-7.8573e-17,-5.556e-35,1.4839e-17,-7.8573e-17,-5.556e-35,0,0,0,2.86e-17,-1.2146e-17,0,-2.7918e-19,2.9892e-33,-5.6958e-34,2.4165e-17,1.4839e-17,-7.8573e-17,-5.556e-35,1.4839e-17,-7.8573e-17,-5.556e-35,6.3867e-05,3.0314e-07,1.9251e-05,-4.3552e-07,4.6631e-21,-8.8856e-22,5.6545e-05,2.8442e-05,1,0.404,0.404,0.09,0
1.4904e-17,-7.9328e-17,-4.3454e-35,1.4904e-17,-7.9328e-17,-4.3454e-35,0,0,0,2.8564e-17,-1.2131e-17,0,-2.7918e-19,2.5461e-33,-6.2684e-34,2.4134e-17,1.4904e-17,-7.9328e-17,-4.3455e-35,1.4904e-17,-7.9328e-17,-4.3455e-35,6.3787e-05,3.0276e-07,1.9227e-05,-4.3552e-07,3.9719e-21,-9.7789e-22,5.6474e-05,2.8406e-05,1,0.406,0.406,0.09,0
1.4969e-17,-8.0083e-17,-3.1349e-35,1.4969e-17,-8.0083e-17,-3.1349e-35,0,0,0,2.8528e-17,-1.2116e-17,0,-2.7918e-19,2.103e-33,-6.8411e-34,2.4104e-17,1.4969e-17,-8.0083e-17,-3.1349e-35,1.4969e-17,-8.0083e-17,-3.1349e-35,6.3706e-05,3.0238e-07,1.9203e-05,-4.3552e-07,3.2807e-21,-1.0672e-21,5.6403e-05,2.8371e-05,1,0.408,0.408,0.09,0
1.5034e-17,-8.0838e-17,-1.9243e-35,1.5034e-17,-8.0838e-17,-1.9243e-35,0,0,0,2.8492e-17,-1.21e-17,0,-2.7918e-19,1.6599e-33,-7.4138e-34,2.4074e-17,1.5034e-17,-8.0838e-17,-1.9243e-35,1.5034e-17,-8.0838e-17,-1.9243e-35,6.3626e-05,3.02e-07,1.9178e-05,-4.3552e-07,2.5894e-21,-1.1566e-21,5.6332e-05,2.8335e-05,1,0.41,0.41,0.09,0
1.5099e-17,-8.1593e-17,-7.1368e-36,1.5099e-17,-8.1593e-17,-7.1368e-36,0,0,0,2.8456e-17,-1.2085e-17,0,-2.7918e-19,1.2168e-33,-7.9864e-34,2.4043e-17,1.5099e-17,-8.1593e-17,-7.1369e-36,1.5099e-17,-8.1593e-17,-7.1369e-36,6.3546e-05,3.0162e-07,1.9154e-05,-4.3552e-07,1.8982e-21,-1.2459e-21,5.6261e-05,2.8299e-05,1,0.412,0.412,0.09,0
1.5164e-17,-8.2348e-17,4.9691e-36,1.5164e-17,-8.2348e-17,4.9691e-36,0,0,0,2.842e-17,-1.207e-17,0,-2.7918e-19,7.737e-34,-8.5591e-34,2.4013e-17,1.5164e-17,-8.2348e-17,4.969e-36,1.5164e-17,-8.2348e-17,4.969e-36,6.3466e-05,3.0123e-07,1.913e-05,-4.3552e-07,1.207e-21,-1.3352e-21,5.619e-05,2.8263e-05,1,0.414,0.414,0.09,0
1.5229e-17,-8.3103e-17,1.7075e-35,1.5229e-17,-8.3103e-17,1.7075e-35,0,0,0,2.8384e-17,-1.2054e-17,0,-2.7918e-19,3.3061e-34,-9.1318e-34,2.3982e-17,1.5229e-17,-8.3103e-17,1.7075e-35,1.5229e-17,-8.3103e-17,1.7075e-35,6.3385e-05,3.0085e-07,1.9106e-05,-4.3552e-07,5.1575e-22,-1.4246e-21,5.6119e-05,2.8228e-05,1,0.416,0.416,0.09,0
1.5294e-17,-8.3858e-17,2.9181e-35,1.5294e-17,-8.3858e-17,2.9181e-35,0,0,0,2.8348e-17,-1.2039e-17,0,-2.7918e-19,-1.1248e-34,-9.7044e-34,2.3952e-17,1.5295e-17,-8.3858e-17,2.9181e-35,1.5295e-17,-8.3858e-17,2.9181e-35,6.3305e-05,3.0047e-07,1.9082e-05,-4.3552e-07,-1.7548e-22,-1.5139e-21,5.6048e-05,2.8192e-05,1,0.418,0.418,0.09,0
