"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.7425e-17,-4.1378e-16,-1.5946e-34,1.9531e-22,-2.2142e-21,0,0,0,0,2.6235e-17,-1.123e-17,0,-7.2596e-20,9.8221e-33,2.6238e-31,2.2202e-17,3.7424e-17,-4.1378e-16,-1.5946e-34,1.9531e-22,-2.2142e-21,0,5.8483e-05,3.7731e-08,1.7556e-05,-1.1325e-07,1.5322e-20,4.0931e-19,5.1952e-05,2.5456e-05,1,0.958,0.958,0.098,0
3.7478e-17,-4.1534e-16,-1.5824e-34,1.9572e-22,-2.2223e-21,0,0,0,0,2.6185e-17,-1.1208e-17,0,-7.2577e-20,9.8894e-33,2.8382e-31,2.2159e-17,3.7478e-17,-4.1534e-16,-1.5824e-34,1.9572e-22,-2.2223e-21,0,5.8371e-05,3.7674e-08,1.7523e-05,-1.1322e-07,1.5428e-20,4.4275e-19,5.1852e-05,2.5407e-05,1,0.96,0.96,0.098,0
3.7531e-17,-4.169e-16,-3.1035e-35,1.9614e-22,-2.2304e-21,0,0,0,0,2.6134e-17,-1.1187e-17,0,-7.2534e-20,2.0109e-33,2.8061e-31,2.2116e-17,3.7531e-17,-4.169e-16,-3.1035e-35,1.9614e-22,-2.2304e-21,0,5.8259e-05,3.7634e-08,1.7489e-05,-1.1315e-07,3.137e-21,4.3775e-19,5.1752e-05,2.5358e-05,1,0.962,0.962,0.098,0
3.7585e-17,-4.1847e-16,9.6164e-35,1.9656e-22,-2.2385e-21,0,0,0,0,2.6084e-17,-1.1165e-17,0,-7.2491e-20,-5.8674e-33,2.774e-31,2.2074e-17,3.7585e-17,-4.1847e-16,9.6164e-35,1.9656e-22,-2.2385e-21,0,5.8146e-05,3.7594e-08,1.7455e-05,-1.1309e-07,-9.1532e-21,4.3275e-19,5.1653e-05,2.531e-05,1,0.964,0.964,0.098,0
3.7638e-17,-4.2004e-16,1.3823e-34,1.97e-22,-2.2466e-21,0,0,0,0,2.6034e-17,-1.1144e-17,0,-7.242e-20,-1.3904e-32,2.6776e-31,2.2031e-17,3.7638e-17,-4.2004e-16,1.3823e-34,1.97e-22,-2.2466e-21,0,5.8034e-05,3.7558e-08,1.7421e-05,-1.1298e-07,-2.1691e-20,4.1771e-19,5.1553e-05,2.5261e-05,1,0.966,0.966,0.098,0
3.7691e-17,-4.2161e-16,1.8029e-34,1.9744e-22,-2.2547e-21,0,0,0,0,2.5983e-17,-1.1122e-17,0,-7.235e-20,-2.1941e-32,2.5813e-31,2.1989e-17,3.7691e-17,-4.2161e-16,1.8029e-34,1.9744e-22,-2.2547e-21,0,5.7922e-05,3.7522e-08,1.7388e-05,-1.1287e-07,-3.4228e-20,4.0268e-19,5.1453e-05,2.5212e-05,1,0.968,0.968,0.098,0
3.7744e-17,-4.2319e-16,9.367e-35,1.9789e-22,-2.2628e-21,0,0,0,0,2.5933e-17,-1.11e-17,0,-7.2233e-20,-1.1176e-32,2.2523e-31,2.1946e-17,3.7744e-17,-4.2319e-16,9.367e-35,1.9789e-22,-2.2628e-21,0,5.781e-05,3.7502e-08,1.7354e-05,-1.1268e-07,-1.7434e-20,3.5136e-19,5.1354e-05,2.5163e-05,1,0.97,0.97,0.098,0
3.7797e-17,-4.2476e-16,7.057e-36,1.9835e-22,-2.271e-21,0,0,0,0,2.5883e-17,-1.1079e-17,0,-7.2117e-20,-4.1123e-34,1.9234e-31,2.1904e-17,3.7797e-17,-4.2476e-16,7.057e-36,1.9835e-22,-2.271e-21,0,5.7698e-05,3.7481e-08,1.7321e-05,-1.125e-07,-6.4157e-22,3.0005e-19,5.1254e-05,2.5115e-05,1,0.972,0.972,0.098,0
3.785e-17,-4.2634e-16,-7.7363e-35,1.9882e-22,-2.2792e-21,0,0,0,0,2.5833e-17,-1.1058e-17,0,-7.1959e-20,1.0201e-32,2.2356e-31,2.1861e-17,3.785e-17,-4.2634e-16,-7.7363e-35,1.9882e-22,-2.2792e-21,0,5.7587e-05,3.7433e-08,1.7287e-05,-1.1226e-07,1.5914e-20,3.4875e-19,5.1155e-05,2.5066e-05,1,0.974,0.974,0.098,0
3.7903e-17,-4.2792e-16,-1.6179e-34,1.9928e-22,-2.2874e-21,0,0,0,0,2.5783e-17,-1.1036e-17,0,-7.1801e-20,2.0814e-32,2.5478e-31,2.1819e-17,3.7903e-17,-4.2792e-16,-1.6179e-34,1.9928e-22,-2.2874e-21,0,5.7475e-05,3.7385e-08,1.7254e-05,-1.1201e-07,3.247e-20,3.9746e-19,5.1056e-05,2.5018e-05,1,0.976,0.976,0.098,0
3.7955e-17,-4.295e-16,-1.6144e-34,1.9976e-22,-2.2957e-21,0,0,0,0,2.5733e-17,-1.1015e-17,0,-7.1652e-20,1.5511e-32,2.6598e-31,2.1777e-17,3.7955e-17,-4.295e-16,-1.6143e-34,1.9976e-22,-2.2957e-21,0,5.7364e-05,3.7281e-08,1.722e-05,-1.1178e-07,2.4198e-20,4.1493e-19,5.0958e-05,2.4969e-05,1,0.978,0.978,0.098,0
3.8008e-17,-4.3109e-16,-1.6108e-34,2.0024e-22,-2.3039e-21,0,0,0,0,2.5683e-17,-1.0994e-17,0,-7.1504e-20,1.0208e-32,2.7717e-31,2.1735e-17,3.8008e-17,-4.3109e-16,-1.6108e-34,2.0024e-22,-2.3039e-21,0,5.7253e-05,3.7177e-08,1.7187e-05,-1.1155e-07,1.5924e-20,4.3239e-19,5.0859e-05,2.4921e-05,1,0.98,0.98,0.098,0
3.806e-17,-4.3268e-16,-1.1758e-34,2.0072e-22,-2.3122e-21,0,0,0,0,2.5634e-17,-1.0972e-17,0,-7.136e-20,1.2955e-32,2.8878e-31,2.1693e-17,3.806e-17,-4.3268e-16,-1.1758e-34,2.0072e-22,-2.3122e-21,0,5.7143e-05,3.6995e-08,1.7154e-05,-1.1132e-07,2.0209e-20,4.505e-19,5.0761e-05,2.4873e-05,1,0.982,0.982,0.098,0
3.8113e-17,-4.3426e-16,-7.4077e-35,2.012e-22,-2.3205e-21,0,0,0,0,2.5584e-17,-1.0951e-17,0,-7.1216e-20,1.5701e-32,3.0039e-31,2.1651e-17,3.8112e-17,-4.3426e-16,-7.4077e-35,2.012e-22,-2.3205e-21,0,5.7032e-05,3.6813e-08,1.7121e-05,-1.111e-07,2.4494e-20,4.6861e-19,5.0663e-05,2.4825e-05,1,0.984,0.984,0.098,0
3.8165e-17,-4.3586e-16,1.283e-35,2.0168e-22,-2.3288e-21,0,0,0,0,2.5535e-17,-1.093e-17,0,-7.1472e-20,4.8584e-33,3.1816e-31,2.1609e-17,3.8165e-17,-4.3586e-16,1.283e-35,2.0168e-22,-2.3288e-21,0,5.6922e-05,3.6271e-08,1.7088e-05,-1.115e-07,7.5791e-21,4.9633e-19,5.0566e-05,2.4777e-05,1,0.986,0.986,0.098,0
3.8217e-17,-4.3745e-16,9.9737e-35,2.0216e-22,-2.3372e-21,0,0,0,0,2.5486e-17,-1.0909e-17,0,-7.1729e-20,-5.9844e-33,3.3594e-31,2.1568e-17,3.8217e-17,-4.3745e-16,9.9737e-35,2.0216e-22,-2.3372e-21,0,5.6812e-05,3.573e-08,1.7054e-05,-1.119e-07,-9.3357e-21,5.2406e-19,5.0468e-05,2.4728e-05,1,0.988,0.988,0.098,0
3.8269e-17,-4.3905e-16,9.8518e-35,2.0264e-22,-2.3455e-21,0,0,0,0,2.5436e-17,-1.0888e-17,0,-7.2256e-20,-1.1305e-32,3.0405e-31,2.1525e-17,3.8269e-17,-4.3905e-16,9.8518e-35,2.0264e-22,-2.3455e-21,0,5.67e-05,3.5634e-08,1.7021e-05,-1.1272e-07,-1.7635e-20,4.7433e-19,5.0369e-05,2.468e-05,1,0.99,0.99,0.098,0
3.8321e-17,-4.4064e-16,9.73e-35,2.0313e-22,-2.3539e-21,0,0,0,0,2.5385e-17,-1.0866e-17,0,-7.2783e-20,-1.6625e-32,2.7217e-31,2.1483e-17,3.8321e-17,-4.4064e-16,9.73e-35,2.0313e-22,-2.3539e-21,0,5.6588e-05,3.5538e-08,1.6987e-05,-1.1354e-07,-2.5935e-20,4.2459e-19,5.0269e-05,2.4631e-05,1,0.992,0.992,0.098,0
3.8373e-17,-4.4224e-16,1.4103e-34,2.0362e-22,-2.3623e-21,0,0,0,0,2.5335e-17,-1.0845e-17,0,-7.3167e-20,-1.4086e-32,2.8382e-31,2.144e-17,3.8373e-17,-4.4224e-16,1.4103e-34,2.0362e-22,-2.3623e-21,0,5.6476e-05,3.5156e-08,1.6953e-05,-1.1414e-07,-2.1974e-20,4.4275e-19,5.017e-05,2.4582e-05,1,0.994,0.994,0.098,0
3.8424e-17,-4.4384e-16,1.8475e-34,2.0411e-22,-2.3707e-21,0,0,0,0,2.5284e-17,-1.0823e-17,0,-7.3551e-20,-1.1547e-32,2.9546e-31,2.1397e-17,3.8424e-17,-4.4384e-16,1.8475e-34,2.041e-22,-2.3707e-21,0,5.6363e-05,3.4774e-08,1.6919e-05,-1.1474e-07,-1.8013e-20,4.6091e-19,5.007e-05,2.4533e-05,1,0.996,0.996,0.098,0
3.8476e-17,-4.4545e-16,2.7082e-34,2.0461e-22,-2.3791e-21,0,0,0,0,2.5233e-17,-1.0802e-17,0,-7.4377e-20,-2.2519e-32,2.7517e-31,2.1354e-17,3.8476e-17,-4.4545e-16,2.7082e-34,2.0461e-22,-2.3791e-21,0,5.6249e-05,3.4151e-08,1.6885e-05,-1.1603e-07,-3.5129e-20,4.2926e-19,4.9969e-05,2.4482e-05,1,0.998,0.998,0.098,0
3.8527e-17,-4.4706e-16,3.5689e-34,2.0511e-22,-2.3875e-21,0,0,0,0,2.5183e-17,-1.078e-17,0,-7.5204e-20,-3.349e-32,2.5487e-31,2.1311e-17,3.8527e-17,-4.4706e-16,3.5689e-34,2.0511e-22,-2.3875e-21,0,5.6135e-05,3.3527e-08,1.6851e-05,-1.1732e-07,-5.2245e-20,3.976e-19,4.9869e-05,2.4432e-05,1,1,1,0.098,0
3.8579e-17,-4.4867e-16,2.2432e-34,2.0563e-22,-2.396e-21,0,0,0,0,2.513e-17,-1.0756e-17,0,-7.5672e-20,-3.0673e-32,2.0472e-31,2.1266e-17,3.8579e-17,-4.4867e-16,2.2432e-34,2.0563e-22,-2.396e-21,0,5.6019e-05,3.7203e-08,1.6817e-05,-1.1805e-07,-4.785e-20,3.1936e-19,4.9762e-05,2.4382e-05,1,1.002,1.002,0.098,0
3.863e-17,-4.5028e-16,9.1752e-35,2.0615e-22,-2.4045e-21,0,0,0,0,2.5077e-17,-1.0732e-17,0,-7.614e-20,-2.7855e-32,1.5457e-31,2.1221e-17,3.863e-17,-4.5028e-16,9.1752e-35,2.0615e-22,-2.4045e-21,0,5.5903e-05,4.0878e-08,1.6783e-05,-1.1878e-07,-4.3454e-20,2.4112e-19,4.9656e-05,2.4332e-05,1,1.004,1.004,0.098,0
3.8681e-17,-4.5189e-16,-8.3254e-35,2.0669e-22,-2.413e-21,0,0,0,0,2.5024e-17,-1.071e-17,0,-7.4854e-20,-1.1394e-32,1.4705e-31,2.1176e-17,3.8681e-17,-4.5189e-16,-8.3254e-35,2.0669e-22,-2.413e-21,0,5.5786e-05,4.1388e-08,1.6748e-05,-1.1677e-07,-1.7774e-20,2.294e-19,4.9552e-05,2.4282e-05,1,1.006,1.006,0.098,0
3.8732e-17,-4.535e-16,-2.5825e-34,2.0723e-22,-2.4216e-21,0,0,0,0,2.4972e-17,-1.0687e-17,0,-7.3568e-20,5.0664e-33,1.3953e-31,2.1132e-17,3.8732e-17,-4.535e-16,-2.5825e-34,2.0723e-22,-2.4216e-21,0,5.567e-05,4.1897e-08,1.6714e-05,-1.1477e-07,7.9037e-21,2.1767e-19,4.9448e-05,2.4232e-05,1,1.008,1.008,0.098,0
3.8783e-17,-4.5512e-16,-1.6937e-34,2.0778e-22,-2.4302e-21,0,0,0,0,2.4922e-17,-1.0667e-17,0,-7.2532e-20,1.0546e-32,1.6793e-31,2.109e-17,3.8783e-17,-4.5512e-16,-1.6937e-34,2.0778e-22,-2.4302e-21,0,5.5557e-05,3.8013e-08,1.6679e-05,-1.1315e-07,1.6452e-20,2.6198e-19,4.9351e-05,2.4182e-05,1,1.01,1.01,0.098,0
3.8834e-17,-4.5674e-16,-8.0487e-35,2.0833e-22,-2.4389e-21,0,0,0,0,2.4872e-17,-1.0647e-17,0,-7.1497e-20,1.6025e-32,1.9634e-31,2.1049e-17,3.8834e-17,-4.5674e-16,-8.0487e-35,2.0833e-22,-2.4389e-21,0,5.5445e-05,3.4128e-08,1.6644e-05,-1.1154e-07,2.4999e-20,3.0628e-19,4.9254e-05,2.4133e-05,1,1.012,1.012,0.098,0
3.8885e-17,-4.5836e-16,9.5414e-35,2.0888e-22,-2.4477e-21,0,0,0,0,2.4823e-17,-1.0626e-17,0,-7.1888e-20,4.9638e-33,2.0408e-31,2.1007e-17,3.8885e-17,-4.5836e-16,9.5414e-35,2.0888e-22,-2.4477e-21,0,5.5333e-05,3.4081e-08,1.661e-05,-1.1214e-07,7.7435e-21,3.1836e-19,4.9155e-05,2.4084e-05,1,1.014,1.014,0.098,0
3.8935e-17,-4.5999e-16,2.713e-34,2.0943e-22,-2.4565e-21,0,0,0,0,2.4773e-17,-1.0604e-17,0,-7.2278e-20,-6.0971e-33,2.1182e-31,2.0964e-17,3.8935e-17,-4.5998e-16,2.713e-34,2.0943e-22,-2.4565e-21,0,5.5222e-05,3.4033e-08,1.6577e-05,-1.1275e-07,-9.5114e-21,3.3044e-19,4.9056e-05,2.4036e-05,1,1.016,1.016,0.098,0
3.8986e-17,-4.6161e-16,1.3774e-34,2.0996e-22,-2.4654e-21,0,0,0,0,2.4722e-17,-1.0582e-17,0,-7.2469e-20,2.2118e-33,1.83e-31,2.0921e-17,3.8986e-17,-4.6161e-16,1.3774e-34,2.0996e-22,-2.4654e-21,0,5.5109e-05,3.4612e-08,1.6543e-05,-1.1305e-07,3.4505e-21,2.8548e-19,4.8955e-05,2.3987e-05,1,1.018,1.018,0.098,0
3.9036e-17,-4.6324e-16,4.1805e-36,2.1049e-22,-2.4744e-21,0,0,0,0,2.4671e-17,-1.056e-17,0,-7.2659e-20,1.0521e-32,1.5418e-31,2.0878e-17,3.9036e-17,-4.6324e-16,4.1806e-36,2.1049e-22,-2.4744e-21,0,5.4996e-05,3.5192e-08,1.6509e-05,-1.1335e-07,1.6412e-20,2.4052e-19,4.8854e-05,2.3938e-05,1,1.02,1.02,0.098,0
3.9087e-17,-4.6487e-16,-1.266e-34,2.1098e-22,-2.4834e-21,0,0,0,0,2.462e-17,-1.0539e-17,0,-7.2608e-20,1.3289e-32,1.9177e-31,2.0835e-17,3.9087e-17,-4.6487e-16,-1.266e-34,2.1098e-22,-2.4834e-21,0,5.4883e-05,3.5194e-08,1.6476e-05,-1.1327e-07,2.0731e-20,2.9917e-19,4.8754e-05,2.389e-05,1,1.022,1.022,0.098,0
3.9137e-17,-4.665e-16,-2.5738e-34,2.1147e-22,-2.4925e-21,0,0,0,0,2.457e-17,-1.0517e-17,0,-7.2558e-20,1.6058e-32,2.2937e-31,2.0792e-17,3.9137e-17,-4.665e-16,-2.5738e-34,2.1147e-22,-2.4925e-21,0,5.4771e-05,3.5197e-08,1.6442e-05,-1.1319e-07,2.505e-20,3.5782e-19,4.8654e-05,2.3841e-05,1,1.024,1.024,0.098,0
3.9187e-17,-4.6813e-16,-8.0121e-35,2.1191e-22,-2.5016e-21,0,0,0,0,2.4519e-17,-1.0495e-17,0,-7.2585e-20,-6.0342e-33,2.2636e-31,2.075e-17,3.9187e-17,-4.6813e-16,-8.0121e-35,2.1191e-22,-2.5016e-21,0,5.4658e-05,3.531e-08,1.6408e-05,-1.1323e-07,-9.4133e-21,3.5313e-19,4.8554e-05,2.3792e-05,1,1.026,1.026,0.098,0
3.9237e-17,-4.6977e-16,9.7142e-35,2.1234e-22,-2.5108e-21,0,0,0,0,2.4469e-17,-1.0474e-17,0,-7.2612e-20,-2.8126e-32,2.2336e-31,2.0707e-17,3.9237e-17,-4.6977e-16,9.7142e-35,2.1234e-22,-2.5108e-21,0,5.4546e-05,3.5424e-08,1.6374e-05,-1.1327e-07,-4.3877e-20,3.4844e-19,4.8454e-05,2.3743e-05,1,1.028,1.028,0.098,0
3.9287e-17,-4.7141e-16,1.8427e-34,2.1271e-22,-2.52e-21,0,0,0,0,2.4418e-17,-1.0452e-17,0,-7.2556e-20,-2.2596e-32,1.8548e-31,2.0664e-17,3.9287e-17,-4.7141e-16,1.8427e-34,2.1271e-22,-2.5201e-21,0,5.4434e-05,3.5474e-08,1.6341e-05,-1.1319e-07,-3.525e-20,2.8935e-19,4.8354e-05,2.3694e-05,1,1.03,1.03,0.098,0
3.9337e-17,-4.7305e-16,2.7139e-34,2.1308e-22,-2.5293e-21,0,0,0,0,2.4368e-17,-1.043e-17,0,-7.25e-20,-1.7067e-32,1.4761e-31,2.0622e-17,3.9337e-17,-4.7305e-16,2.7139e-34,2.1308e-22,-2.5293e-21,0,5.4321e-05,3.5524e-08,1.6307e-05,-1.131e-07,-2.6624e-20,2.3027e-19,4.8255e-05,2.3645e-05,1,1.032,1.032,0.098,0
3.9387e-17,-4.7469e-16,9.3202e-35,2.1339e-22,-2.5386e-21,0,0,0,0,2.4317e-17,-1.0409e-17,0,-7.2511e-20,5.1406e-33,1.5103e-31,2.0579e-17,3.9387e-17,-4.7469e-16,9.3202e-35,2.1339e-22,-2.5386e-21,0,5.4208e-05,3.561e-08,1.6273e-05,-1.1312e-07,8.0195e-21,2.3561e-19,4.8154e-05,2.3596e-05,1,1.034,1.034,0.098,0
3.9436e-17,-4.7634e-16,-8.4976e-35,2.1369e-22,-2.5479e-21,0,0,0,0,2.4266e-17,-1.0387e-17,0,-7.2521e-20,2.7347e-32,1.5445e-31,2.0535e-17,3.9436e-17,-4.7633e-16,-8.4976e-35,2.1369e-22,-2.5479e-21,0,5.4095e-05,3.5697e-08,1.6239e-05,-1.1313e-07,4.2661e-20,2.4094e-19,4.8053e-05,2.3547e-05,1,1.036,1.036,0.098,0
3.9486e-17,-4.7798e-16,-2.1736e-34,2.1391e-22,-2.5573e-21,0,0,0,0,2.4216e-17,-1.0365e-17,0,-7.2372e-20,3.5782e-32,1.9231e-31,2.0493e-17,3.9486e-17,-4.7798e-16,-2.1736e-34,2.1391e-22,-2.5573e-21,0,5.3983e-05,3.5869e-08,1.6206e-05,-1.129e-07,5.5819e-20,3e-19,4.7954e-05,2.3499e-05,1,1.038,1.038,0.098,0
3.9535e-17,-4.7963e-16,-3.4975e-34,2.1414e-22,-2.5666e-21,0,0,0,0,2.4167e-17,-1.0344e-17,0,-7.2222e-20,4.4216e-32,2.3017e-31,2.0451e-17,3.9535e-17,-4.7963e-16,-3.4975e-34,2.1414e-22,-2.5666e-21,0,5.3872e-05,3.6042e-08,1.6173e-05,-1.1267e-07,6.8977e-20,3.5906e-19,4.7855e-05,2.3451e-05,1,1.04,1.04,0.098,0
3.9584e-17,-4.8128e-16,-1.6899e-34,2.1428e-22,-2.576e-21,0,0,0,0,2.4114e-17,-1.0322e-17,0,-7.2971e-20,2.1858e-32,2.7194e-31,2.0407e-17,3.9584e-17,-4.8128e-16,-1.6899e-34,2.1428e-22,-2.576e-21,0,5.3756e-05,3.5263e-08,1.6137e-05,-1.1383e-07,3.4098e-20,4.2423e-19,4.7752e-05,2.3401e-05,1,1.042,1.042,0.098,0
3.9634e-17,-4.8293e-16,1.1751e-35,2.1442e-22,-2.5853e-21,0,0,0,0,2.4062e-17,-1.03e-17,0,-7.3719e-20,-4.9944e-34,3.1371e-31,2.0363e-17,3.9634e-17,-4.8293e-16,1.1751e-35,2.1442e-22,-2.5853e-21,0,5.3639e-05,3.4483e-08,1.6102e-05,-1.15e-07,-7.7925e-22,4.8938e-19,4.7649e-05,2.3351e-05,1,1.044,1.044,0.098,0
3.9683e-17,-4.8459e-16,1.4457e-34,2.1447e-22,-2.5947e-21,0,0,0,0,2.4014e-17,-1.028e-17,0,-7.3538e-20,-2.0152e-32,2.7654e-31,2.0322e-17,3.9683e-17,-4.8459e-16,1.4457e-34,2.1447e-22,-2.5947e-21,0,5.353e-05,3.2275e-08,1.6069e-05,-1.1472e-07,-3.1438e-20,4.314e-19,4.7554e-05,2.3303e-05,1,1.046,1.046,0.098,0
3.9732e-17,-4.8625e-16,2.7739e-34,2.1453e-22,-2.6041e-21,0,0,0,0,2.3965e-17,-1.026e-17,0,-7.3358e-20,-3.9805e-32,2.3937e-31,2.0281e-17,3.9732e-17,-4.8624e-16,2.7738e-34,2.1453e-22,-2.6041e-21,0,5.3421e-05,3.0067e-08,1.6035e-05,-1.1444e-07,-6.2096e-20,3.7342e-19,4.7458e-05,2.3255e-05,1,1.048,1.048,0.098,0
3.9781e-17,-4.8791e-16,1.865e-34,2.1449e-22,-2.6134e-21,0,0,0,0,2.3911e-17,-1.0234e-17,0,-7.4521e-20,-3.1302e-32,2.0205e-31,2.0234e-17,3.9781e-17,-4.879e-16,1.865e-34,2.1449e-22,-2.6134e-21,0,5.3303e-05,3.7344e-08,1.6002e-05,-1.1625e-07,-4.8831e-20,3.1519e-19,4.7348e-05,2.3198e-05,1,1.05,1.05,0.098,0
3.983e-17,-4.8957e-16,9.5603e-35,2.1446e-22,-2.6227e-21,0,0,0,0,2.3857e-17,-1.0208e-17,0,-7.5684e-20,-2.2798e-32,1.6472e-31,2.0187e-17,3.9829e-17,-4.8956e-16,9.5603e-35,2.1446e-22,-2.6227e-21,0,5.3185e-05,4.4621e-08,1.5969e-05,-1.1807e-07,-3.5565e-20,2.5697e-19,4.7238e-05,2.3141e-05,1,1.052,1.052,0.098,0
3.9878e-17,-4.9123e-16,5.0605e-35,2.1436e-22,-2.6319e-21,0,0,0,0,2.3811e-17,-1.0189e-17,0,-7.5882e-20,-1.4361e-32,1.6426e-31,2.0149e-17,3.9878e-17,-4.9123e-16,5.0605e-35,2.1436e-22,-2.6319e-21,0,5.3084e-05,4.3633e-08,1.5938e-05,-1.1838e-07,-2.2403e-20,2.5624e-19,4.7148e-05,2.3093e-05,1,1.054,1.054,0.098,0
3.9927e-17,-4.9289e-16,5.607e-36,2.1425e-22,-2.6411e-21,0,0,0,0,2.3766e-17,-1.017e-17,0,-7.6079e-20,-5.9239e-33,1.638e-31,2.011e-17,3.9927e-17,-4.9289e-16,5.607e-36,2.1425e-22,-2.6411e-21,0,5.2982e-05,4.2645e-08,1.5907e-05,-1.1868e-07,-9.2412e-21,2.5552e-19,4.7058e-05,2.3045e-05,1,1.056,1.056,0.098,0
3.9975e-17,-4.9456e-16,5.5841e-36,2.1409e-22,-2.6502e-21,0,0,0,0,2.3721e-17,-1.0153e-17,0,-7.4558e-20,-3.1362e-33,1.6675e-31,2.0074e-17,3.9975e-17,-4.9456e-16,5.5841e-36,2.1409e-22,-2.6502e-21,0,5.288e-05,3.6015e-08,1.5875e-05,-1.1631e-07,-4.8924e-21,2.6014e-19,4.6973e-05,2.3007e-05,1,1.058,1.058,0.098,0
4.0024e-17,-4.9623e-16,5.5612e-36,2.1394e-22,-2.6592e-21,0,0,0,0,2.3677e-17,-1.0137e-17,0,-7.3037e-20,-3.4847e-34,1.6971e-31,2.0038e-17,4.0024e-17,-4.9623e-16,5.5612e-36,2.1394e-22,-2.6592e-21,0,5.2779e-05,2.9384e-08,1.5842e-05,-1.1394e-07,-5.436e-22,2.6475e-19,4.6888e-05,2.2968e-05,1,1.06,1.06,0.098,0
4.0072e-17,-4.979e-16,-3.9879e-35,2.1376e-22,-2.6682e-21,0,0,0,0,2.3621e-17,-1.0112e-17,0,-7.3671e-20,2.4922e-33,1.6942e-31,1.999e-17,4.0072e-17,-4.979e-16,-3.9879e-35,2.1376e-22,-2.6682e-21,0,5.2656e-05,3.2509e-08,1.5807e-05,-1.1493e-07,3.8879e-21,2.6429e-19,4.6777e-05,2.2919e-05,1,1.062,1.062,0.098,0
4.012e-17,-4.9957e-16,-8.5317e-35,2.1358e-22,-2.6771e-21,0,0,0,0,2.3566e-17,-1.0087e-17,0,-7.4305e-20,5.3328e-33,1.6912e-31,1.9943e-17,4.012e-17,-4.9957e-16,-8.5317e-35,2.1357e-22,-2.6771e-21,0,5.2533e-05,3.5634e-08,1.5771e-05,-1.1592e-07,8.3191e-21,2.6383e-19,4.6665e-05,2.287e-05,1,1.064,1.064,0.098,0
4.0169e-17,-5.0125e-16,-8.4781e-35,2.1339e-22,-2.6859e-21,0,0,0,0,2.3517e-17,-1.0065e-17,0,-7.4081e-20,5.2988e-33,1.8642e-31,1.9901e-17,4.0168e-17,-5.0125e-16,-8.4781e-35,2.1339e-22,-2.6859e-21,0,5.2424e-05,3.5609e-08,1.5738e-05,-1.1557e-07,8.2661e-21,2.9081e-19,4.6568e-05,2.2822e-05,1,1.066,1.066,0.098,0
4.0217e-17,-5.0292e-16,-8.4245e-35,2.1321e-22,-2.6948e-21,0,0,0,0,2.3467e-17,-1.0044e-17,0,-7.3858e-20,5.2648e-33,2.0371e-31,1.9859e-17,4.0217e-17,-5.0292e-16,-8.4244e-35,2.1321e-22,-2.6948e-21,0,5.2314e-05,3.5584e-08,1.5705e-05,-1.1522e-07,8.213e-21,3.1778e-19,4.647e-05,2.2773e-05,1,1.068,1.068,0.098,0
4.0264e-17,-5.046e-16,5.2463e-35,2.1305e-22,-2.7035e-21,0,0,0,0,2.3416e-17,-1.0023e-17,0,-7.3516e-20,-3.279e-33,2.0535e-31,1.9816e-17,4.0264e-17,-5.046e-16,5.2463e-35,2.1305e-22,-2.7035e-21,0,5.2199e-05,3.5163e-08,1.567e-05,-1.1469e-07,-5.1153e-21,3.2035e-19,4.6369e-05,2.2723e-05,1,1.07,1.07,0.098,0
4.0312e-17,-5.0628e-16,1.8916e-34,2.1288e-22,-2.7122e-21,0,0,0,0,2.3365e-17,-1.0001e-17,0,-7.3175e-20,-1.1822e-32,2.07e-31,1.9773e-17,4.0312e-17,-5.0628e-16,1.8916e-34,2.1288e-22,-2.7122e-21,0,5.2085e-05,3.4743e-08,1.5636e-05,-1.1415e-07,-1.8443e-20,3.2292e-19,4.6268e-05,2.2673e-05,1,1.072,1.072,0.098,0
4.036e-17,-5.0797e-16,1.8805e-34,2.1276e-22,-2.7209e-21,0,0,0,0,2.3315e-17,-9.9794e-18,0,-7.3041e-20,-1.188e-32,1.8442e-31,1.973e-17,4.036e-17,-5.0797e-16,1.8805e-34,2.1276e-22,-2.7209e-21,0,5.1973e-05,3.4429e-08,1.5602e-05,-1.1394e-07,-1.8533e-20,2.8769e-19,4.6169e-05,2.2624e-05,1,1.074,1.074,0.098,0
4.0407e-17,-5.0965e-16,1.8694e-34,2.1263e-22,-2.7296e-21,0,0,0,0,2.3265e-17,-9.9581e-18,0,-7.2907e-20,-1.1938e-32,1.6184e-31,1.9688e-17,4.0407e-17,-5.0965e-16,1.8694e-34,2.1263e-22,-2.7296e-21,0,5.1862e-05,3.4116e-08,1.5569e-05,-1.1373e-07,-1.8624e-20,2.5247e-19,4.607e-05,2.2575e-05,1,1.076,1.076,0.098,0
